time,transcript
81:29,to the quarterbacks first of all Tom
81:32,Brady is a short arm couldn't quite get
81:34,there then Nick pulls
81:35,[Applause]
81:38,so far of this season and so far in this
81:41,game we have seen more passes to
81:43,quarterbacks
81:44,the pass
81:45,[Applause]
81:49,and they want punt in the game by Jones
81:52,of the Eagles the strive begins now with
81:55,Blount forcing his way through the
81:57,middle for a gain of three up to the 18
82:00,yard line it'll be second down and seven
82:03,and you really get the feeling that the
82:06,difference in this game could still be
82:09,the play of this offensive line to
82:11,Philadelphia Eagles had a great first
82:13,half running the football and those big
82:16,guys up front are as good as they can be
82:20,I think arguably the best in football no
82:23,sex in the game
82:25,[Applause]
82:29,fires and it's dropped Nelson a galore
82:33,going into the kicking net covered there
82:35,by Harmon incomplete making it third
82:38,down and six
82:39,where that was one of those take your
82:40,breath away kind of throws right there
82:42,out of Nick Foles you think he's
82:44,confident look at this tiny little
82:46,window there's people all over this
82:48,throw
82:49,[Applause]
82:57,third and six
83:04,when it comes into the backfield
83:10,swinging him out bass goes up to the 23
83:14,yard line angle or breaks away and picks
83:17,up the first down and plenty more got
83:20,away from Johnson bad emotion for a gain
83:22,of 16 yards and it did not look like he
83:25,was going to pick it up Adam OC right
83:27,here is in perfect position he makes the
83:30,tackle there off the field he misses the
83:32,tackle
83:32,game on big miss missing tackles in the
83:38,open field on third down in a couple
83:45,tonight Bangalore poor catches 30 yards
83:54,what
83:56,back upfield taken down by Lauren sky
83:59,after again close to five yeah you have
84:04,all kinds of people on the outside
84:06,remember Kyle valiant anoi on the
84:08,beginning of the game now they put this
84:10,extra offensive lineman in there let's
84:12,go get an extra big body on them you
84:14,know you're gonna have to work the edges
84:16,of this New England Patriots defense now
84:19,a few extra big guys in there to try and
84:21,get that done
84:23,[Applause]
84:28,what stays in
84:32,he and a giant each carried six times
84:35,tonight
84:35,[Applause]
84:39,this way through breaking tackles again
84:42,takes the ball in to Patriot territory
84:44,to the 48 yard line Malcolm Brown makes
84:47,the tackle first down got to be able to
84:51,handle the nose tackle here it is
84:53,Jason Kelsey going up against Malcolm
84:56,Brown their best along that defensive
84:58,line and I've got to think that
85:01,something is going on with Jay edge I
85:04,had the ankle issue this week missed a
85:06,punch but he is back in there now here
85:09,he is six carries for 41 yards for him
85:14,lines up deep in the backfield fake
85:20,talks to him both fires low incomplete
85:23,Smith the intended receiver Chun
85:26,covering second down and 10 Butler's
85:32,still on the bench one of the stories
85:34,and again it was a coach's decision Bill
85:37,Belichick taking telling Michelle hey we
85:40,we put the players in we think the best
85:42,win the game for us go figure
85:44,the big hero three years ago with the
85:46,interception of Russell Wilson only
85:49,playing special teams tonight but also
85:51,remember he came off the bench to make
85:53,that play in that game yes he did
85:56,second down to ten
85:58,from the 49-yard line
86:02,[Applause]
86:03,swings to the outside starts the stubble
86:06,keeps his balance takes the ball to the
86:09,40-yard line the former dolphin sending
86:12,up a third down and one for Philly then
86:15,Xiang it is down Patrick Chung on his
86:19,knee territory calls for the training
86:23,staff that Chung one of the toughest
86:28,guys on this Patriots defense but let's
86:31,take a look at je je he has one of the
86:35,great jump cuts and then he just
86:37,finishes runs he has just been violent
86:40,at the end of runs it has been something
86:44,to watch this team since he's come over
86:46,what he's been able to do but this is a
86:48,big big loss right now for the New
86:50,England Patriots Chung out got pop
86:54,Wisniewski also limped off Isaac Santa
86:57,Malo goes into play left guard so you're
87:00,missing Philadelphia's they're starting
87:02,left guard Chung is out Jordan Richards
87:06,comes in to spell him 37 for the
87:09,Patriots and it's third down and one
87:15,Sam almost the extra line and chance
87:18,warm Mac enough comes in at left guard
87:20,and right now they have Stephon Gilmore
87:22,instead of playing his side is now
87:25,traveling everywhere with Al Sean
87:27,Jeffrey third and one
87:30,[Music]
87:33,make the blunt bold Swagger's down the
87:36,sideline caught first down Zach Ertz
87:41,having a nice night leading receiver on
87:44,a team this year at Deena 14 he's got
87:46,four for 47 play fake it hit the swing
87:50,Doug Peterson is unbelievable you know
87:54,every once in a while you see somebody
87:56,for the first time in a big moment and
87:58,you wonder okay he's been bowled all
88:00,year is he going to continue to play
88:02,that way if anything
88:04,Peterson's ramped it up a little bit
88:06,more Patricia with that familiar read
88:11,pull over
88:13,to coach of the Pistons within 48 hours
88:18,audience of course that was that was a
88:21,madman kumano news LeGarrette Blount to
88:24,the 22 yard line look at season tickets
88:28,of the bestest of sure he's hoping to
88:31,solve this thing because young Nick
88:33,Foles the story all week and the story
88:37,since the injury to Carson Wentz is good
88:40,he holed up emotionally could he play
88:44,against Tom Brady this has been some
88:46,showing by him so far in this one so
88:48,Wentz on the sidelines he hopes move
88:51,back to the start of training camp after
88:54,the knee injury second down and six
88:55,trips to the right
88:57,[Applause]
88:59,dancing around and throws that one out
89:05,of bounds for Burton the nearest to it
89:07,third and six member helman you know
89:10,morose the entire city of Philadelphia
89:12,was they want a huge game against the
89:15,Rams but they lose the guy who might
89:17,have been the MVP nobody really knows
89:19,what foals can do played well the next
89:21,week against the Giants not so well the
89:24,next two games were very well against
89:26,Atlanta and terrific against Minnesota
89:29,he's played in three playoff games this
89:31,being his fourth and he has been
89:33,tremendous and all of those have turned
89:36,the ball over put the kiss of death on
89:40,third down and six
89:47,in line does a good job the pass into
89:49,the end zone
89:51,is Cory Clement yes
89:54,touchdown
90:03,two officials check with each other back
90:05,to the end zone 22 yards on what was a
90:08,third down and six straight down the
90:11,field that's marquise flowers a four or
90:14,five sprinter out there on him and how
90:17,about how many times out do we come into
90:20,the Super Bowl and we say who is it
90:22,who's the unknown take a look here
90:26,starts to lose control and then that
90:30,left foot is clearly out of bounds but
90:37,did he get the left foot down first with
90:39,control takes it through the ground all
90:46,begins to wobble a bit the previous play
90:50,will be reviewed can you say
90:52,definitively this last step that's out
90:58,it's up definitely under review back
91:02,after this
91:03,[Music]
91:08,after review the ruling on the field
91:11,stands
91:16,augustin yeah we looked at that it looks
91:18,like if you know either way he begins to
91:21,lose control but he's got to get that
91:23,left foot down there they contend that
91:25,he has control here pinch it with his
91:28,arm starts to come out clearly the the
91:32,left foot the second time it came down
91:33,was out of bounds I give up yeah well I
91:37,mean I don't know I give up if that ball
91:40,is not loose in his arms when that last
91:42,foot came down I give up
91:46,Eliott for the extra point
91:50,so it stands on a third to sixth place
91:53,718 left in the third 29:19 Eagles
91:59,[Music]
92:01,temperature outside hovering around zero
92:04,all day long
92:06,nice and comfy in US Bank Stadium in
92:09,second year of existence following the
92:12,Minnesota Vikings
92:16,take what you get against the Patriots I
92:19,guess you bet
92:22,is going to be brought back the Lewis
92:28,brings it back out to the 25-yard line
92:31,back we go to the catch once more
92:33,question to me here's the question when
92:35,does he gain control of the football
92:37,when does this start does he have
92:40,control there I would argue know that
92:43,what steps out of bounds obviously close
92:50,call tough decision made in New York
92:54,actually made here hey Miriam tonight no
92:56,River on I would have called that
93:00,incomplete we've seen that called
93:02,incomplete I would say the majority of
93:04,time
93:05,from the 25-yard line
93:09,eight a one here put Dion Lewis taken
93:12,down by Mills it'll be second down and
93:15,nine when Matt Patricia watching his
93:20,defense pretty much getting shredded
93:24,it's 400 yards tonight two and a half
93:28,quarters gazelle bunch in mrs. Tom Brady
93:31,looking on wondering if her man has
93:35,another big comeback in him
93:38,which that would let be Man Bites Dog
93:41,news
93:44,rady grows and it's incomplete having to
93:47,adjust that it was Hogan covered there
93:49,by Cory Graham to get a flag down and a
93:56,little conference you with change
93:58,territory gonna hold it appears against
94:00,the defense
94:05,[Applause]
94:08,Michael Kendricks uncle Kendricks right
94:11,here watch the grab on the top in right
94:14,there and nobody can sell it like rock
94:16,have you seen him and you know he's a
94:19,big strong guy I do think he was
94:21,definitely held there I'm not saying
94:23,that but I'm just saying rock is the
94:25,best in the NFL it's selling those holes
94:28,it'd be done in an Oscar but probably a
94:29,Golden Globe
94:32,the Lewis the minute I tell you it's
94:37,amazing to watch how fast that defense
94:41,closes and Bill Belichick says my guys
94:44,that do this watch how this looks like
94:46,this is going to be one of those jump
94:48,cuts to the outside a little gap in
94:50,there and things just closed so fast
94:53,Vinny curry that time coming ripping off
94:56,the edge this equals defense now they're
94:59,not wearing down it's not happening the
95:01,way it did with the Atlanta Falcons
95:02,they're still on their toes and fresh
95:05,able to rotate seven guys in and out
95:08,second down and nine
95:11,great
95:13,and that is caught near midfield taken
95:15,in by Hogan Ronald Darby makes the
95:19,tackle and that moves the chains look
95:22,what happens for Tom Brady when he goes
95:25,to that play-action there is just nobody
95:28,underneath and he is so quick getting
95:30,that football out it's buying him that
95:32,extra tenth of a second and every Super
95:35,Bowl it seems like somebody becomes the
95:37,favor right and now it's beginning to
95:39,look like Chris Hogan is making some
95:40,plays for the game getting bounced down
95:45,there by Malcolm Jenkins there for a
95:49,gain of four second down and six
95:51,watch Malcolm Jenkins you want to know
95:53,why he's the leader of this football
95:54,team watch this play you're talking
95:56,about one of the toughest players in the
95:59,open field to tackle in Dion Lewis and
96:02,Malcolm Jenkins
96:03,has been making plays like that all
96:05,season he's been covering James White on
96:08,passes has made a big play on a run stop
96:10,when the Super Bowl has a rookie with
96:13,the Saints second down and seven
96:17,through the middle
96:19,nice little hole there and then stopping
96:21,in shy of the first down was Mills
96:24,setting up a third to Louis to the 44
96:30,Patriots one of those teams that don't
96:33,audible so much but they call two plays
96:35,in the huddle some and when you see Tom
96:38,Brady kind of give it the old I used to
96:40,say think about it look we're done that
96:43,means we want play number two now third
96:46,down one from the 45 yard line
96:51,seize that motion back in knows he has
96:53,man coverage
96:54,[Applause]
96:59,open inside the 30-yard line Danny
97:01,Amendola for a first down as the clock
97:04,ticks down under four minutes to go in
97:06,the third
97:07,soon as he knew it was man coverage goes
97:10,right to Amendola but this motion James
97:12,White comes back inside and Malcolm
97:15,Jenkins who's played him a man coverage
97:17,all day goes with him so Brady knows at
97:19,that point he's going to his best man
97:21,coverage option and there it was Danny
97:24,Amendola 377 passing yards for the 40
97:30,year old one
97:34,first down to the end zone caught
97:37,touchdown Hogan
97:43,chris hogan from 26 get position on
97:47,Macleod to turn it back into a one
97:49,possession game this is just
97:52,unbelievable offensive football you're
97:55,gonna see Hogan is going to work to the
97:58,outside and then back in what a patient
98:00,rout this is this is a veteran player
98:03,understanding he has time he understands
98:06,that tom brady is going to sit there
98:08,look off the free safety get him back in
98:11,the middle of field and this is turning
98:13,into fast-break basketball out here
98:18,viscosity for the extra point
98:22,three and a half to go in the third and
98:25,Tom Brady is already thrown for 403
98:28,yards
98:32,29:26 needles
98:35,[Music]
98:35,[Applause]
98:40,[Music]
98:43,it's the Super Bowl so of course you've
98:45,got to quench the funny Blake Shelton
98:48,here tonight left on the right and the
98:51,left on the right Floyd Mayweather Jimmy
98:55,Fallon Bradley Cooper longtime Eagle fan
99:01,yes - Jeff flurry what a game we are
99:05,seeing 29 to 26 Philadelphia just asked
99:09,me to kick it away
99:14,we're deep down in the end zone
99:16,or a touchback 3:23 left in the third
99:19,and eighth
99:20,three-point game in Super Bowl 50 to
99:22,[Applause]
99:24,they going to snap it and it's trade
99:28,bird new things caught fools
99:31,touchdown how do you figure this play
99:35,call has a chance to people remember it
99:37,is one of the all-time greats they win
99:41,the game and it will be 55 total points
99:45,still have 18 minutes of regulation to
99:47,play over 900 yards of total offense in
99:51,the game cheongun was new skee-bowl
99:54,injured on the last series or bolt back
99:57,in the game Jay Ajayi starts as the
100:04,running back
100:08,puts it in the stomach and throws to the
100:10,sideline fold in along the sideline by
100:13,Akal or perfect throw nice catch first
100:18,down
100:18,d 2:24 this is another great adjustment
100:21,here by Peterson because you end up with
100:23,everybody thinks that RPO those run pass
100:28,options that you're going to throw
100:29,slants so what have we see tonight just
100:32,the opposite the Patriots line up a bit
100:35,inside to take away those slants and
100:36,then Nick Foles goes to the other option
100:39,that fade from the inside position
100:42,Peterson and I can really come up with a
100:44,great play of the night
100:46,tell you what though we have not heard
100:48,much from Alshon Jeffery since they made
100:50,the move and put Stephon Gilmore on him
100:54,got three early on
100:57,buyers caught over the middle Laurie
100:59,Smith gets free down the seam and takes
101:01,the ball to the 33-yard line
101:03,tackle thereby Devin McCourty first down
101:06,one more time
101:08,just that RPO action and you could see
101:10,that nick foles since he started running
101:13,this play about two games ago as the
101:16,playoff started his comfort level and
101:19,his confidence has just shot through the
101:21,roof I don't think I'll ever get over
101:23,what he did against the number one
101:24,Minnesota Vikings defense two weeks ago
101:27,and now he's doing it to the Patriots
101:28,shredded them
101:31,two minutes to the end of the period
101:35,to the outside taken down tonight big
101:37,Malcom Brown number 98 for a gain of two
101:40,it'll be second down and eight where
101:41,Malcolm Brown is so good what a great
101:43,battle that is with he and Jason Kelsey
101:46,going at it inside in the middle but
101:48,Malcolm Brown has long been the
101:51,centerpiece to me of this defensive line
101:55,he has the quickness Kelsey is quick but
101:58,he just fought through the inside gap
101:59,there and made the play and Wisniewski
102:02,back in the game as well
102:05,at the 32-second Anani
102:09,runningback is Clement
102:14,and around
102:16,galore
102:17,it's on us to get the first down is very
102:19,close they'll give it to it the 23 yard
102:22,line he's tackle ear by Eric row now we
102:26,had not seen much of Nelson a galore on
102:30,these reverse plays during the course of
102:33,the regular season but since the last
102:35,game of the regular season and into the
102:37,playoffs he has three four five of those
102:40,plays now and they have been picking up
102:42,some big first downs most total yards in
102:50,Super Bowl history already with over 15
102:53,minutes to play 955 total yards
102:58,Behr's goes to the endzone and
103:02,incomplete that a couple receivers down
103:04,he had Burton and hurts both tight ends
103:07,34 seconds now and it's second down and
103:10,10 tell you who continues to impress me
103:13,in this game and that's Patrick Chong I
103:15,really felt like the two tight ends
103:17,would be such a factor in this ball game
103:20,and one of the unknowns was Trey Burke
103:22,who really is an excellent route runner
103:25,we know what Zach Ertz can do but for
103:27,the most part Patrick Chung has had a
103:29,good feel for both those guys we thought
103:33,Burton would play a bigger role in the
103:34,game but he has thrown a touchdown pass
103:36,oh than that case you forgot
103:40,[Music]
103:43,second and ten
103:46,to Smith on the outside and step on
103:49,there gets take him down by McCourty
103:56,third down back to the trick play now
103:59,yeah you know what made this so
104:00,interesting was when they went to the
104:02,direct snap on fourth and one I thought
104:04,Clement was going to just run power off
104:07,tackle or something and then there was a
104:10,circus after that what a well
104:12,orchestrated play
104:14,I just tucked Peterson has so much guts
104:18,death in that situation that's right off
104:20,the street
104:20,[Applause]
104:23,waning seconds of the quarter third down
104:26,and three and they're going to run it
104:31,out that's the end of the quarter so we
104:33,played three exciting quarters fill it
104:35,up in twenty nine to England twenty six
104:37,Super Bowl fifty two resilient to these
104:41,messages from your local station
104:43,[Music]
104:46,live shots two of the great support
104:48,cities in the country Philadelphia and
104:50,Boston Al Michaels with Cris
104:52,Collinsworth and Michele Tafoya start
104:55,the fourth quarter Philadelphia filled
104:57,bastard 99 years old Eagle fans since
105:01,they first started play in 1933 he said
105:06,I thought if I ever live to a hundred I
105:08,don't see this kind
105:09,[Applause]
105:12,so here we go 15 minutes of regulation
105:15,left its third down and three and foals
105:19,are swinging it and getting blasted
105:21,right now Marquis flowers it's Nelson a
105:25,galore to make it fourth down it's
105:28,really a great job by flowers it look
105:30,like one of those motions but he's gonna
105:32,stop and go back out and then flowers
105:34,it's going to come up and recognize what
105:37,was going on
105:38,so let's just give him credit his speed
105:40,able to get out and make that play
105:42,that's a loss of eight turns it into a
105:48,43 make it a 42-yard field goal attempt
105:52,now
105:53,[Applause]
105:57,Jake Dehlia longest building made by a
106:00,rookie
106:02,in the Superbowl he would break that
106:06,Doug's inside the right upright so just
106:11,a few seconds into the fourth with a
106:13,flag down down there's a flag down that
106:21,was a 4th down and 11
106:23,now looks like it's against the Patriots
106:25,Assad defense number 94 that penalty is
106:30,declined his older to play successful
106:33,field goal timeout
106:35,take those points off for the fourth and
106:37,six six point game
106:41,[Music]
106:41,[Applause]
106:43,[Music]
106:44,some team will win some nice jewelry
106:48,tonight as we take a look at most Super
106:50,Bowl wins the Steelers have won six did
106:54,that end a 34 year period and the 49ers
106:57,won five along with the Dallas Cowboys
107:01,the Patriots also with five trying to
107:06,make it six in 17 years
107:08,the Steelers won their six in twice as
107:11,many years 34 touch back here and New
107:14,England will begin its next drive from
107:16,the 25-yard line last two Super Bowls
107:22,against Seattle and Laster of course on
107:25,overtime
107:26,370 yards 127 rating you know we've said
107:31,it before
107:32,father time has no idea where Tom Brady
107:35,lives none none and the other part of it
107:38,is no sacs in this game at all now we've
107:42,seen the Philadelphia Eagles they got
107:44,some pressure in the first half on a
107:46,pretty consistent basis but they didn't
107:49,finish him off you have to finish off
107:54,bring out our sister on of handing it
107:56,off to Birkhead the former Cincinnati
107:59,bingo
108:00,pick them up in the offseason picks up
108:02,six here they get second down let's call
108:05,it the second and five you know five and
108:09,the other thing that Tom Brady has done
108:10,so effectively here in this ball game so
108:13,far is take advantage of those
108:15,aggressive linebackers 43 percent of
108:18,these passes down the first three
108:19,quarters off play action Burkett again
108:23,up to the 40-yard line they mix and
108:26,match them and there's so many guys who
108:27,can do so many things get a whole bunch
108:29,of Swiss Army knives running backs guys
108:33,on defense multiple rolls
108:35,nice double-team on the outside right
108:38,out here watch as nate solder gets the
108:41,double team that gets up to the next
108:43,level and takes care of nigel Brattle
108:48,[Applause]
108:50,lady from the 39
108:51,[Applause]
108:57,good one here picks the five tackle here
109:00,by Jean Lynn Mills second down just when
109:03,you think you know what the New England
109:05,Patriots are going to do they come out
109:08,and start running the football Rex
109:10,Burkhead has really been known as much
109:13,as a receiver when he got in the game
109:15,remember him against the Denver Broncos
109:16,we saw them played so great out there
109:19,catching passes so let's see if they're
109:21,setting the hook here just a little bit
109:23,and start looking for Burkett as a
109:25,receiver those three runs on the last
109:28,three plays his only runs of the night
109:31,keep them in with a fullback Develin
109:33,swing it out quick bit of Hogan nice
109:35,catch there
109:37,[Applause]
109:38,the stuffing well short of the first
109:40,down it's amazing what that field-goal
109:45,felt like in that last Drive it felt
109:48,like a huge success for the New England
109:50,Patriots I mean that's the way this game
109:52,has been going and now Jim Schwartz
109:54,needs to return the favor on this third
109:57,down
109:59,he has not blitz very much at all and
110:01,when he did he got burned I don't
110:03,expected here
110:04,three receivers set to the left
110:09,white is in the backfield with salmon
110:11,Dola hello there
110:13,[Applause]
110:17,that cans it for a first down run out by
110:20,Jaylon Mills converting on a third down
110:24,nobody does this better right here when
110:27,they put Amendola in motion and you see
110:30,jaylen Mills go across with him right
110:32,now right now Tom Brady knows exactly
110:35,where he's going to throw the ball his
110:37,best receiver in the clutch in the big
110:40,moments in the fourth quarter Danny
110:43,Amendola
110:45,Burak head back in
110:48,open at the 30-yard line
110:50,Amendola again Danny Amendola and the
110:54,ball comes out but the play was whistled
110:56,dead MacLeod is there and an offensive
111:03,lineman fabulous job yeah no question
111:06,look at how quickly Nate's older got out
111:09,there on Barnet and that gave Tom Brady
111:11,plenty of time even though there was
111:13,some pressure he just casually steps up
111:16,and now they're starting to do that
111:17,play-action pass against a single high
111:19,safety where a module is going across
111:22,the formation and because the protection
111:24,is there Brady's went in the bat he's
111:28,barely even touched tonight swings it
111:31,out here
111:33,that's going to set up the first down
111:35,and gold you know it's funny Chris we
111:38,both know that the Giants won those two
111:40,Super Bowls because of all of the
111:42,pressure they were able to put on brady
111:43,sir he's talking about the philadelphia
111:45,can do that with their four guys but
111:47,they haven't tonight they haven't and
111:49,they have it at least in part because of
111:50,the pace the pace just wears defense is
111:54,out it doesn't give you a chance to get
111:55,said it doesn't give you a chance to run
111:57,exotic looks
111:58,and brady is seeing everything
112:00,everything whatever you show them he
112:03,takes it and extrapolates it out and
112:05,makes it into a big play no sacs for
112:08,either team in the game 2nd down and 1
112:15,the first down taking it to the three
112:17,goes James white down to ten minutes in
112:23,the fourth quarter we saw it in the
112:25,Super Bowl last year but when Tom Brady
112:27,can get a game into the fourth quarter
112:29,of all those sacks all those pressures
112:32,all those hits start to go away because
112:35,the defense wears down a bit and I think
112:37,it's even happening to Philadelphia I
112:39,didn't think it would but the interior
112:41,pressure of these tremendous football
112:43,players Fletcher Cox Brandon Graham Tim
112:46,Jernigan all those guys in there they've
112:49,been non factors against breaker
112:50,ninth play of the drive
112:57,it's a low throw and it is incomplete
113:01,said therefore James white you say boy
113:06,that was a low throw but in reality is
113:09,exactly what Tom wanted to do only his
113:11,guy has a chance at this ball just one
113:14,hop in there but there's no way he was
113:16,going to give those two defenders a
113:18,chance for it you miss it low no big
113:20,deal come back here on second down
113:22,second and goal over a thousand yards
113:25,and total offense tonight 567 for the
113:30,Patriots
113:38,and Brady lost Slough Ekron Kowski
113:41,reaching for touchdown
113:48,they look unstoppable right now
113:52,and New England has its first lead of
113:55,the game Gronkowski beats Darby for the
113:58,touchdown one more time a Levin dolet
114:02,goes across the formation and what does
114:05,that do at signals man coverage and you
114:07,know you have Gronkowski with a tight
114:09,split being able to go to the fade route
114:12,and the corner of the endzone against a
114:14,much smaller cornerback and Ronald Darby
114:17,it's a chess game and they will have
114:19,their first lead of the game if they
114:21,make the extra point but tonight you
114:25,don't know yeah and we plenty of Drive
114:27,these kickers look a little unsteady on
114:31,both of these logos in the middle of the
114:33,field apparently there were some issues
114:35,for these kickers and there were a lot
114:38,of people out inspecting that area
114:40,before the game so we'll see yeah there
114:43,it is
114:45,fifty-two logo boy that can get in
114:50,so the extra point to give
114:54,New England its first lead of the game
115:00,puts it down and the Patriots on top
115:07,33:32 Mrs Brady happy
115:10,with a spike
115:18,well the most valuable player voting is
115:21,now open go to nfl.com slash MVP or the
115:24,NFL app on your mobile device and you
115:27,can vote for the Super Bowl 50 to MVP
115:31,kind of idea who might be in front at
115:34,the moment win or lose well just a Tilo
115:38,minute at the 33 32 it normally goes to
115:42,somebody on the winning side a lot of
115:44,football to be played 922 left in
115:47,regulation that's the mantra do your job
115:51,[Applause]
116:00,somewhere over there somebody has to
116:01,make a play one turnover one sack one
116:04,something
116:06,[Applause]
116:10,won't be here because the touchback will
116:12,take it out to the 25-yard line
116:16,dante's Carnegie is gonna turn 70 he had
116:19,retired they bring him back to run the
116:22,offensive line one of the great
116:24,assistant coaches in recent NFL history
116:27,there's a lot of greatness associated
116:30,with the Patriots I'm not sure that
116:32,guy's name is quite as well-known as
116:34,everybody else's but when he left the
116:36,Patriots were a different team when he
116:38,came back the Patriots were what we're
116:40,seeing the night trying to win
116:42,back-to-back Super Bowl is final in
116:44,three
116:44,the last four Jaya jockey is the running
116:48,back fill up he begins the stock from
116:50,the 25-yard line
116:50,[Applause]
116:59,play clock at 1:00
117:02,a jockey
117:04,bangs his way up to the 29 yard line
117:07,Heena for second down and six McCord Ian
117:10,on the tackle
117:11,now anytime you watch duck Peterson's
117:14,play cause he takes advantage of two
117:16,great athletes on this offensive line
117:19,Jason Kelsey at center Lane Johnson
117:21,you'll see those two guys pulling
117:23,misdirecting leading the way on so many
117:26,of these run plays tremendous athletes
117:29,playing up front
117:31,[Applause]
117:33,Johnny stays in second down and six
117:42,Bulls buying time we feel one-on-one
117:46,adjusting but incomplete Torrey Smith
117:49,and Eric rolled one on one down field
117:52,that's going to make it third down and
117:53,six with eight and a half to go James
117:57,Harris ends a guy they're going to get
117:58,the education from but I have to say
118:00,Paula Poole avati vitai on the outside
118:04,for the Philadelphia Eagles has grown as
118:06,much in the last month as any player I
118:09,have seen in a long long time
118:11,yes Harrison got him a little bit there
118:14,but that young man right
118:16,his game around and he replaced the
118:19,all-pro Jason Peters when he went down
118:21,with an injury at the midpoint of the
118:23,season third and six
118:26,and what's the Lee for the snow first
118:36,charge timeout New England New England
118:41,takes a timeout timeout sir precious but
118:48,whatever it was they wanted to get the
118:51,the right personnel the right scheme in
118:53,there take it now third down and six up
118:57,coming yeah that's one that whatever
119:00,reason they probably got stuck in man
119:02,coverage and didn't like what they were
119:04,looking at and didn't want to give this
119:06,one up pick it off the field here the
119:07,way that Tom Brady in this offense is
119:09,going you have to think the Eagles have
119:11,problems we haven't seen them stop them
119:13,yet no 21 points for New England in the
119:17,second hand I'd say Alshon Jeffery needs
119:21,a place Stephon Gilmore has tied him
119:25,since he's made the move out there
119:28,they empty the backfield ago 4x1
119:31,both fires over the middle and that is
119:33,caught big first down they all become
119:36,big right now Zach Ertz makes the catch
119:39,first down they played the lurk coverage
119:42,they had a lot of coverage in the middle
119:44,of the field with the second slant
119:47,in goes out and then back in they drew
119:50,that working coverage in the middle of
119:53,field away and gave herds the chance for
119:55,the one-on-one Falls 315 yards through
120:00,the air tonight
120:05,walk back in
120:07,[Applause]
120:10,give it up 9
120:15,clue about the 39-yard line second down
120:19,and eight well you do not see the
120:23,Garrett Blount go backwards like that
120:25,very often that was some play coming
120:27,down the line wasn't sure exactly who it
120:29,was but format Patricia that now gives
120:32,him a chance
120:33,break down the line and there we go
120:37,that's Lawrence guy the one guy we
120:40,haven't heard a whole lot from tonight
120:42,is Trey flowers and I would have said is
120:44,he along with Malcolm Brown where their
120:46,two best along that front seven agreed
120:48,talking about a guy with two and a half
120:50,sacks against Matt Ryan and last year's
120:54,Super Bowl
120:55,Clement is the running back play fake
120:57,balls drops it off underneath to him
121:00,Clement tries to charge his way to her
121:03,first times that we stopped a little
121:04,short for the moment shun it able to
121:08,prevent the first down to make it third
121:10,down and one one of the really
121:13,underappreciated parts of the New
121:14,England Patriots in this secondary is
121:16,their ability to tackle in the open
121:19,field some teams don't practice that so
121:21,much I'm almost always amazed early in
121:24,the season you will see these safeties
121:26,having to make those open field tackles
121:29,time after time and they made it in a
121:31,big moment right there in the Super Bowl
121:33,third and one with a jaw and the
121:35,backfield Smith in motion
121:42,vast caught on the outside by Smith but
121:44,he cannot get to the line to gain
121:48,McCourty with the tackle and it's 4th
121:52,down big play there by James Harrison
121:55,they were in trouble the veteran saw
121:57,this thing coming across and got just
121:59,enough of Torrey Smith here to give his
122:01,coverage a chance to get across the
122:03,field and the court he able to make the
122:06,tackle but that was all James Harrison
122:08,what a heads-up play veteran play right
122:10,there from the moment they're going to
122:11,leave the offense on the field do you
122:13,dare after well duck Peterson
122:16,you've got 548 picking down the ball is
122:20,at the 45 it's 4th and 1 the play clock
122:22,is down to 4
122:26,and they go for it and folds under
122:29,pressure throws caught just enough for
122:32,the first down
122:33,Zach Ertz forward progress Nets him the
122:37,first with five and a half to go nice
122:41,pick play inside those big tight ends
122:43,working together on that one two tight
122:46,ends on the left and Earths coming
122:48,around the other way
122:49,one of the most dependable pass catchers
122:52,in the National Football League didn't
122:54,drop a pass all season and when they
122:57,needed it most he hangs on six catches
123:00,56 yards for him where you have to start
123:05,paying a little bit of attention to the
123:06,clock now to under five minutes to play
123:14,and a whistle here at a time out for the
123:20,Eagles
123:21,[Music]
123:26,might be set up for a fantastic finish
123:29,for 52 remaining in regulation it's a
123:33,one-point game Eagles at their own 47
123:37,yard line now you know what was
123:40,interesting by going for it on fourth
123:42,down there the duck Petersen you'd
123:44,almost prefer to a given New England the
123:46,shorter field even they score a
123:48,touchdown it's an eight-point game right
123:50,and you're still spin it back you
123:51,couldn't have them bleed the clock this
123:53,is crazy for the Philadelphia Eagles
123:56,obviously best case scenario now
123:58,establish a running game milk the clock
124:00,a little bit but you can't imagine a
124:02,scenario where Tom Brady's not getting
124:04,this back
124:04,Peterson knows no fear we've seen that
124:08,in evidence
124:08,[Applause]
124:10,blunt is the running back the gathering
124:12,one into a lot of traffic into the yard
124:16,the two little shining of the first time
124:18,second and long but that really gives
124:21,you some options now Matt Patricia the
124:24,defensive coordinator to make that first
124:27,down run stop now you have everything on
124:31,the table James Harrison the old wily
124:36,veteran out there on the left-hand side
124:37,does he have one trick up his sleeve
124:39,we've seen him with some late moment
124:43,success late in games to win them with
124:46,big sacks
124:49,[Applause]
124:58,caught and staying in bounces galore and
125:01,that will move the chains covered by
125:03,Chung good catch
125:05,James Harrison was coming off the edge
125:08,and Nick Foles had no choice he had to
125:11,escape get out but he has made these
125:14,throws on the run tonight Harrison now
125:17,starting to size up by ty with this bull
