time,transcript
89:59,this ball game but one of the real key
90:02,turning points I think for the Falcons
90:03,defensively was in the second half when
90:05,Edelman gets the nice return and shuts
90:08,up the Patriots offensively with great
90:09,field position defense forces of three
90:12,big tank stop this Atlanta team has not
90:17,turned the ball over this entire
90:19,postseason in Seattle Green
90:24,gets away from the sack throws that ball
90:26,is
90:28,Austin Hooper England almost forced the
90:33,turnover they were looking for but
90:34,Hooper didn't have it long enough for it
90:37,to be considered a catch
90:39,good job by Matt Ryan to get away from a
90:42,sack from sheer that's ball sheared he's
90:45,the one who came off the corner and Ryan
90:49,he's just trying to get Hooper to to
90:51,throttle that thing that there was a lot
90:53,of field right
90:56,he made it tough on his quarterback
90:58,trying to get him the football with him
91:01,under pressure
91:03,playback Shawn get out
91:09,oh snap
91:12,is sex back on Italy this side of the 15
91:19,mile
91:20,noid an in-season pickup from detroit
91:25,the loss of nine and its fourth down as
91:28,sheared he's able to get home again
91:30,against Ryan Schrader and then van Noy
91:32,that finishes him off and
91:36,then a key stop I mean they make it good
91:39,field position with the mist on sidekick
91:42,defense for the Patriots does a good job
91:44,not surrendering any points on that
91:46,possession
91:46,yeah after
91:48,she said not just the failed onside kick
91:51,the 5-yard penalty
91:53,lake flock down
91:54,[Applause]
92:01,thanks why for delay
92:03,[Music]
92:08,Jeffery's checks with Bill Belichick to
92:11,see the same offense five-yard penalty
92:13,remains fourth down the answer is yes
92:16,meanwhile for Bellatrix defense they
92:18,have three sacks in this game and all
92:20,three have come on third down
92:25,so now three seconds remain in this punt
92:27,would be the last play of quarter number
92:29,three in his 51st Super Bowl
92:39,Edelman waits for it
92:43,whistles of the third quarter and they
92:46,start the game clock and that's it for
92:50,the first three quarters the punt will
92:51,start quarter number four into this from
92:53,your local Fox station twenty eight to
92:56,nine game the Patriots about to get the
92:58,ball back as we begin the final quarter
93:01,here in Super Bowl 51
93:04,it would be an unprecedented comeback if
93:07,the Patriots climb out of this hole to
93:12,win their fifth Super Bowl right now
93:13,it's Atlanta in charge
93:17,[Applause]
93:21,[Music]
93:22,[Applause]
93:30,and now mark him at the 13 year there
93:34,have been miscues for the Patriots
93:36,despite all the experience of fumble in
93:38,the first half by LeGarrette Blount
93:40,Vincent drops there's been a pick six
93:44,Robert Alford returning 182 yards
93:46,another drop
93:49,after their only touchdown of the game
93:51,[Music]
93:53,Kaskaskia hits the right upright
94:00,the 13
94:02,takeaways and
94:04,[Applause]
94:12,caught by Malcolm Mitchell Mitchell with
94:17,a first down at the 28th Dean of 15 News
94:21,and we just showed that you don't do
94:25,what the Patriots have done
94:28,those kinds of things happen especially
94:29,on this stage it's just not expected and
94:33,it's not just one thing Brady hasn't
94:36,been a sharpest but we've seen from him
94:38,this year but dropped balls falls on the
94:40,ground Bogle
94:42,this is caught here that's Mitchell
94:44,again
94:45,date of seven
94:50,the embrace of a elbow Malcolm Mitchell
94:53,broke his elbow during the preseason
94:55,then it's been dealing with a knee
94:57,injury of late second straight game he's
95:00,been active second and three
95:02,[Applause]
95:10,bounces it has
95:12,as he's able to cross the 40 brought
95:15,down by Keanu Neal six Super Bowl 51
95:20,Most Valuable Player voting is now open
95:22,go to nfl.com slash MVP and vote now
95:32,[Applause]
95:35,first down Patriots
95:39,NFL record night Super Bowl in franchise
95:42,history
95:50,Grady all day Edelman downfield can
95:59,with these second intent they had a
96:01,chance once again for a big play down
96:03,the field call has the wheel round you
96:05,see that Edelman he's a couple steps
96:07,there on Brian Poole and just another
96:09,one just unable to connect when the
96:14,opportunity has been there we showed
96:16,that shot of Matt Ryan you look at this
96:18,offense for the Falcons of just 33
96:20,offensive snaps in this game I mean it's
96:24,really
96:27,now second and ten past caught Mitchell
96:30,again they're going to the
96:31,he's got a first down the usual weapon
96:36,for Tom Brady Julian Edelman has been
96:38,targeted ten times in his game he has
96:41,only three catches and now the Patriots
96:44,they get up to the line but then they're
96:46,spending a lot of time up here getting
96:48,Snapple Roy first down at the 41
96:54,ready from the shotgun Pegasus clock
96:59,pounds is James white they're going to
97:04,give white nearly ten yards
97:08,looks like they stopped in just short so
97:11,it's second and literally inches you
97:13,think this Falcons defenses has done a
97:15,good job in this game of mixing things
97:18,up between some coverage and man
97:20,coverage is trying to keep
97:23,knowing exactly what they're doing on
97:25,every snap Brady
97:28,Pass is incomplete for a module now it's
97:35,third down in two inches is Amendola
97:37,comes away talking to the official
97:43,that's why
97:45,full he gets away with it here
97:47,[Applause]
97:50,a couple times put em go go
97:53,as was great
98:05,[Music]
98:06,inside the 10 by Bennett
98:10,there's life for New England as
98:13,Martellus Bennett is good for 25 time
98:17,brandy knew exactly what he had and
98:18,Martellus Bennett at 275 pounds I mean
98:22,he can run beyond O'Neill he can run as
98:24,well he's the rookie safety but
98:27,Martellus Bennett is able get a steppin
98:34,now first and goal Brady
98:42,Grady jared has his second of the game
98:48,let's see who it was but he drops that
98:51,might be Jonathan Babineaux he drops out
98:53,underneath and that to Grady initially
98:55,thought he's gonna be able to get the
98:56,crossing round and it's not there and
98:57,the time he sees it and gets off of it
99:01,Grady goes down
99:04,and brought the ball back outside the 12
99:06,second and goal
99:17,underneath
99:22,now third down and goal called it a
99:27,little bit earlier Joe when you when you
99:29,watch this deep in just where they swarm
99:31,to the football in the way that they fly
99:32,around eight they do a lot a lot like
99:36,Seattle defense and was the one that
99:39,Dave went coordinated there for a few
99:41,years under Pete Carroll and that's
99:43,that's the template he certainly has got
99:46,some good young players that
99:48,got a nice job in this Bobby
99:52,they're gone and gone
99:59,ladies in trouble again and it's Jared
100:02,yet
100:11,what a night for the second-year pro out
100:13,of Clemson this was the guy who was
100:15,challenged he was going to have to be
100:16,able to play well in this game for this
100:20,balcan steep fence to have a chance and
100:22,he has he comes up big he goes right
100:24,past jack Mason the right guard and he
100:26,gets inside and Grady has no chance
100:31,this is exactly the same distance as an
100:34,extra pike has made this a to score game
100:39,[Applause]
100:41,it's a 16 point game
100:45,Brady Kenan
100:47,into the end zone on that drive the
100:50,Patriots not able to get it into the end
100:52,zone had a first and goal Tom Brady has
100:55,been hit 14 times meanwhile Grady Jared
100:58,the second-year fifth round pick out of
101:01,Clemson had three sacks all regular
101:04,season he's now tied a Super Bowl record
101:08,with his three sacks here against the
101:11,window will pop up kick and back inside
101:14,the 20 it's party on the return
101:16,what is now a to score game to sixteen
101:22,point game disbelief josh mcdaniels back
101:26,to work on offense atlanta it's pretty
101:29,amazing when you look at it and how
101:31,efficient he has been he's only thrown
101:33,the ball 16 times but he has just three
101:36,kick completions so he has been awfully
101:38,efficient not only that this Falcons
101:41,offense only has 33 snaps it's pretty
101:44,amazing
101:45,in an era right now when offenses are
101:48,running 80 and 85 snaps the Patriots
101:51,have twice as many offensive snaps as
101:53,the Falcons
101:55,and into 16.8
101:57,tossed a Coleman
102:00,tackle by Patrick Chung and he was
102:02,trying to rip the ball out during the
102:04,tackle looking to me that's what they
102:07,kind of started this game doing getting
102:10,out on the perimeter and then
102:13,the Patriots tightened up
102:17,that's what Kyle Shanahan this offense
102:19,I'd like to get that running games going
102:21,once again and run this clock down
102:23,Falcons are at six point eight yards for
102:26,Rush
102:26,[Applause]
102:43,- maybe Coleman gun-happy yard at the
102:47,most now kept Evan Coleman is down and
102:51,that stops the clock with 848 left so
102:57,they'll check on their second year
102:58,running back the Tevin Coleman first he
103:02,gets stepped on but that's not the issue
103:04,it's right there on the tackle by Trey
103:06,flowers and they're gonna take Coleman
103:09,in for x-rays
103:12,served in a long one
103:24,out of the shotgun Ryan gets hit wall is
103:28,out this is a fumble by tower not get
103:34,out
103:35,and branch recovers for the Patriots
103:45,a freeman should have picked him up
103:48,he doesn't block him and
103:50,Brian because he's expecting
103:53,Tower to be blocked he's looking the
103:55,opposite way and Hightower makes a
104:00,big-time play right here and hit the
104:02,ball loose on Matt Ryan you see Freeman
104:06,is he reacted when Hightower ran by him
104:11,that is the first Falcons turnover this
104:14,postseason none against Seattle none
104:17,against Green Day big one here under
104:20,eight an event to go 25
104:24,goes down Dwight Freeney delight Frieda
104:30,he's been getting close throughout this
104:33,game and he's going against solder there
104:36,at left tackle and he gets the speed
104:38,rush and this time he gets home his
104:40,first sack since October but he has
104:43,really played well even though it
104:44,wouldn't show up other than that one
104:46,sack he's been applying pressure
104:47,throughout this game
104:51,Lanta Falcons added Dwight Freeney for a
104:54,sack just like that and his third team
104:56,over the last four years in his third
104:59,Super Billy's 36 big player second and
105:02,15
105:07,to squat
105:09,covered by Keanu Neal James white made
105:13,the reception a gain of four third down
105:17,and
105:18,coming
105:21,[Applause]
105:25,this play it's coming right here could
105:27,render
105:30,you wonder down by 16 points with just
105:33,over seven to go
105:36,this is for down territory
105:46,snitch it first
105:50,and it's been the wookie Malcolm
105:52,Mitchell it was really played well in
105:54,the second half yeah after this play
105:55,though Mitchell makes the catch and he
105:57,stops he puts the ball on the ground it
105:59,looked initially like me or to me that
106:01,he was not touched when he comes back to
106:04,make a play on that ball he slams it
106:06,down as though he was in college
106:11,on the 14
106:12,[Applause]
106:17,say that forward progress was stopped
106:20,they keep the game clock running
106:22,Gardo Allen on the tackle and Amendola
106:25,got seven
106:33,[Music]
106:34,[Applause]
106:56,and Grady tells the world they're going
106:58,for two
107:04,a six-yard touchdown for Danny Amendola
107:07,Jalen Collins he's in there play in the
107:09,slot M&E gets caught looking inside
107:11,Amendola just run speed out on him and
107:13,it was uncontested and easy completion
107:16,and touchdown for this Patriots costly
107:19,fumble there on the missed block by
107:21,Devonta Freeman gives the ball the
107:24,Patriots it's a big two-point conversion
107:26,here to really apply the pressure on the
107:28,Falcons they were one for two during the
107:30,regular season on cheap on trucks
107:34,a direct snap
107:37,James white
107:51,- the takeaway
107:53,a one score game in Super Bowl 51
108:00,Lanta led this gave 21 to nothing led 21
108:04,to 3 at the half the biggest lead was 25
108:08,points at 28 to 3 with under two and a
108:10,half left in the third quarter and with
108:13,the turnover and the subsequent
108:15,touchdown this is an eight-point game
108:20,with just under six minutes left and the
108:22,Super Bowl things got a lot tighter a
108:24,fruit across that Falcons sideline
108:27,turnovers in this ballgame for both
108:29,teams to proven very costly another
108:31,[Music]
108:33,if it drives party back inside the five
108:35,that was good work
108:38,perfect kick by Gus Kowski kept it out
108:41,of the end zone
108:42,he made hard he filled it and then the
108:46,Patriots got down field and covered it
108:48,out of bounds at the 10 and with this
108:51,touchdown by Danny Amendola and then the
108:54,two-point conversion Robert Kraft
108:57,Jonathan Crafton
108:59,celebrates
109:01,which Gisele Bundchen mrs. Tom Brady
109:06,mr. Bill Belichick
109:08,first time in a long time there's been
109:10,pressure on this Atlanta
109:13,that's right we'll see what they're able
109:15,to
109:15,here backed up in this crowd is alive
109:21,play-action
109:23,Freeman is wide open no
109:26,and Devonta Freeman makes a move out
109:29,across a 45
109:33,Roberts downfield to make the stop but a
109:36,39 yard catch and run now you're gonna
109:38,see nobody goes with him I couldn't tell
109:40,if it was here in the middle landon
109:43,roberts who should have been going then
109:45,with griemann but clearly a bus there
109:47,man elsewhere and they leave his own
109:49,completely wide open and that Ryan
109:51,exploit
109:52,[Applause]
109:53,longest play from scrimmage in the game
109:58,get to your
110:01,jog in on the stop with jabal shear now
110:07,player is down for Atlanta and this is
110:10,their right tackle Ryan Schrader
110:16,second down and nine
110:20,and over five to play
110:22,[Applause]
110:26,fourth year Pro South Dakota will take
110:28,over first Raider attack later you look
110:32,at a comparison of the two fan bases and
110:35,a history of the championships and
110:39,Atlanta's tired of hearing about
110:41,futility it's been nothing but success
110:43,over the past decade for the four major
110:46,sports franchises in the New England
110:49,area 36 total championships in for
110:52,Atlanta one in 168 seasons of the four
110:58,major sports that belongs to the 1995
111:01,Atlanta Braves here's the injury
111:03,- Schrader
111:10,here in the legs of Syria
111:13,trips Schrader so Compton is in and
111:17,right tackle
111:22,five minutes left second mmm
111:36,extra men on the rush
111:39,steps through it close on the run
111:42,Jones
111:46,by Julio Jones on the sidelines
111:55,no idea how mad ryan gets this ball in
111:58,there and how Julio Jones is able to
112:00,make that catch and keep his feet
112:01,inbounds and secure the football I mean
112:04,that's unbelievable coverage by Eric row
112:07,underneath him and when Matt Ryan broke
112:10,contained I thought he was going to run
112:12,there was just nowhere to put this
112:14,football and yet he finds a spot that
112:17,only Julio Jones can make a play on it's
112:24,a 27 yard completion
112:29,and now it's I'm out on the field
112:31,[Applause]
112:33,that was incredible and considering the
112:36,circumstances with all the momentum with
112:37,New England the biggest catch in this
112:40,second half you're going to see to the
112:41,right of the screen as Matt Ryan takes
112:43,off you know what he's looking at kara
112:48,Crowe is underneath that throw and
112:50,anything short of perfect ball placement
112:53,it's intercepted that's pretty
112:56,incredible stuff right there I mean this
112:58,guy it seems like every time I watch him
113:01,play he comes up with a play that's
113:03,better than the one I've seen previously
113:05,and that's as good as it gets for under
113:07,five minutes the issue is the clock it
113:09,didn't stop he was out of Bounce enough
113:12,for 40 left in the ballgame that was
113:19,grows wondering just what he has to do
113:22,to make the trail
113:25,toss to freamon
113:30,coming up is McCourty on the stop the
113:32,loss of one in a position where a field
113:37,goal makes the task really difficult
113:42,right now a one score game coming up
113:44,the Ford postgame show with Curt Terry
113:46,Holly Michael and Jimmy presentation of
113:49,the Lombardi Trophy interviews from down
113:52,on the field second
114:16,three hours
114:18,[Applause]
114:20,and a timeout is immediately taken by
114:23,New England will tray flowers he goes
114:25,right through Alex back and this is what
114:28,mad Ryan just couldn't afford to do once
114:30,he starts to scramble
114:32,you just can't take the sack there it
114:35,doesn't knock them out in terms of being
114:39,in fill go range but that's a costly
114:42,sack by Matt Ryan it would be a 53-yard
114:46,field goal from this spot Matt Bryan has
114:49,plenty of leg for that but that sack
114:52,makes the field goal try just that much
114:56,more difficult if the Falcons don't come
114:58,up with any yardage on this third and 23
115:01,and then Matt Ryan's got to be smart
115:02,here can't afford another sack trying to
115:04,pick up some yards make it easier for
115:06,Matt grind three points is big right now
115:09,in this ballgame
115:09,[Applause]
115:12,passage parts of new
115:14,that's exactly what happened a flag is
115:18,down back in the area where Matt Bryan
115:20,went down and we'll check the call
115:23,[Applause]
115:25,holding number 70 off
115:30,that's Jake Matthews the third-year
115:34,first round pick out of Texas A&M guilty
115:37,of this hold on Chris long and that is a
115:41,massive call against Atlanta
115:44,and then on the back end of it on the
115:46,tackle of Sinuhe they may have missed a
115:48,face mask really both ways on Sinuhe and
115:55,now the balls back at the 45 and they
115:58,are out of field goal range after the
116:00,hole
116:00,well we'll see what Bill Belichick
116:02,elects to do here because Matt Ryan's
116:04,got the same approach now he just trying
116:06,to get yards get package bill go
116:08,and give yourself a chance
116:12,stopped upfront defensively pass is
116:15,incomplete
116:18,the target and with the sack in the hole
116:21,the Falcons are not in position to add
116:24,to an eight-point lead opportunity
116:28,missed after that incredible catch by
116:30,Julio Jones oh it was such a good Drive
116:32,for Atlanta starting with the completion
116:35,to Devonta Freeman out of the backfield
116:38,and then of course Julio Jones along the
116:40,sidelines looked like okay they're gonna
116:42,you know probably come away with three
116:44,points which makes it awfully difficult
116:46,on the wingmen now they're giving the
116:47,ball back Noah ten
116:49,and they're going to put Tom Brady in
116:51,position to tie this game up
117:02,and over end pun
117:05,inside the ten let's give me a recap the
117:10,season blow 51 come on for the ride
117:13,won't you Austin the hook for the rookie
117:15,tight end with a touchdown that made it
117:18,14 to nothing this
117:19,[Applause]
117:20,interception return
117:27,this was
117:29,the last time the Patriots had in the
117:31,touchdown by Danny and
117:33,Grady Dean's wife punched in a two-point
117:36,conversion it's a one score
117:38,with a touchdown and a successful
117:41,two-point try
117:44,Phil postseason that Super Bowl history
117:50,the leaders at one point
117:52,points for Atlanta they leave by 8:00
117:57,close
117:59,and complete Brady slow to get up
118:03,they've been in Tom Brady's face since
118:06,the opening kickoff I think that was
118:09,Grady Jared again right here
118:11,97 say well sure was he's able to get
118:17,back in on Tom Brady he's had himself a
118:19,heck of an afternoon
118:24,the Patriots longest drive this season
118:27,is 91 yards
118:30,they go 91 yards here
118:33,they'll have a chance to tie it
118:36,sack five times hit 16
118:38,second intern
118:45,on the sidewalk
118:47,please
118:49,Collins in coverage its third and ten
118:54,one of the rare downfield shots we've
118:56,seen from Tom Brady tonight had the
118:59,one-on-one look and chris hogan make a
119:03,lot of these plays and contacts there at
119:06,the end of it and i like that there was
119:08,no call they let him go after they're
119:10,both trying to make a play on the ball
119:12,third down
119:15,[Applause]
119:35,can't get out of bound strong tackle by
119:37,Collins the big first down
119:41,gain of 16
119:45,tommy's Tom Brady he's hanging in the
119:48,packet and delivers a strike to Chris
119:50,Hogan to convert
119:53,could walk there by James White the
119:55,running back to give Grady just enough
119:57,time Patriots to timeouts
120:01,[Applause]
120:14,coverage by offer
120:16,the target was Edelman 2nd and 10 and
120:19,that was a dangerous pass as he got off
120:29,the bat Ryan sees ball get deflected up
120:31,in the air he's hoping someone can make
120:32,a play on the interception but Alford
120:37,with plenty of contact down the field on
120:39,Julian Edelman Brooks Reid was shaken up
120:41,on that plane
120:43,clock was stopped anyway a 234 and Reid
120:47,has to come out
120:50,second in town
121:01,it goes with it whenever you see all
121:03,four right here go with that man
121:06,already knows immediately there
121:08,he's playing his side if they can run
121:11,some kind of rub ground free selling up
121:12,for big play here shot on Mitchell one
121:17,he's happy and he's out of bounds within
121:20,they're first down this fourth round
121:22,pick out of Georgia grew up in Valdosta
121:26,Georgia fell down got up and made the
121:29,catch what a play he's played well and
121:32,he talked about his season Joe 26 of his
121:36,32 receptions in the regular season came
121:38,in the last seven games and that's when
121:40,they really needed somebody once broke
121:42,Kowski went down and and he became that
121:44,guy
121:54,here's Handelman
121:56,in the pass
121:58,no sign yet
122:02,comes down with a football they're
122:04,saying it's a catch and we'll get
122:08,another look at this
122:09,Alfred knocked it up into the air and
122:11,let's see who comes down with it
122:18,oh that's a catch
122:21,that's incredible
122:25,it's amazing concentration by julian
122:28,edelman to be able to make a play is
122:30,challenging the ruling on the field of a
122:32,completed pass will review the play
122:35,Paul was resting on the arm of Ricardo
122:37,Allen and Edelman able to reap Gravatt
122:40,before he hits the ground
122:41,I checked with Mike Pereira in our booth
122:44,he thinks it's a catch and the plays
122:46,being challenged by Lana and it should
122:48,have been an interception by Robert
122:52,Alford and he makes a play on this he's
122:55,in perfect position right there
122:57,to intercept that ball instead if it's
122:59,popped up but julian edelman top
123:04,standing
123:09,Pereira's in our booth you saw the same
123:11,thing we did do you think it's a catch
123:13,now what I do see is that there is the
123:15,bottle but he gets control and then the
123:18,ball looks like it does touch the ground
123:19,but he had control first so since he had
123:22,control first and then he maintained the
123:25,control
123:26,I think they stay with this as a catch
123:27,and every look we've had makes it look
123:30,like a catch
123:31,makes you think of the Super Bowl at the
123:34,end of the 2007 season which was
123:38,Superbowl 42 when Asante Samuel had a
123:42,shot at an interception
123:44,then the David Tyree catch followed
123:47,Giants eventually won that Super Bowl
123:49,here's Jeffers after review the ruling
123:53,on the field is confirmed
123:54,[Applause]
124:04,a shot at an interception somehow on
124:09,this play Eli Manning stayed upright and
124:12,then throws it downfield and there's
124:14,Rodney Harrison
124:17,who makes the defensive play and time
124:19,Green who catches it against his helmet
124:22,and now this from Edelman
124:25,here's Hammond owner down
124:31,and we are at the two-minute warning
124:34,which will allow everybody including the
124:38,two guys talking throughout on
124:39,to catch their breath minute 57
124:42,[Applause]
124:44,in a season that started with a
124:46,four-game suspension
124:48,Tom Brady is in a position now with the
124:52,ball resting at the 21-yard line of
124:54,Atlanta
124:56,and finish off this conduct but it would
124:58,take a touchdown and a two-point
125:00,conversion
125:02,as he looks for his fifth Super Bowl win
125:07,to feel welcome
125:15,on first down
125:19,right white down inside the ten
125:26,somehow
125:28,is over 400 yards passing in his game
125:32,every cynic a complete
125:36,solo fortune here at 410 it's the second
125:40,most all time
125:42,first again
125:48,from the great
125:51,that's James White what a game he's had
125:53,and white is down to the one been
125:58,working James white when they spread him
126:00,out they last couple times they have him
126:02,in the backfield and he's working
126:03,underneath they've been in that zone
126:04,coverage and Spinneys will see that
126:07,punch it in right here
126:08,[Applause]
126:31,now the biggest two-point attempt in the
126:34,history of the Patriots franchise Marcus
126:37,cannon you see the right tackle he just
126:39,collapses it right there in the double
126:41,team with Martellus Bennett punches it
126:44,in before Campbell's able to make a play
126:48,down here we are a two-point play this
126:50,is it
126:51,[Applause]
126:54,they stomach
126:56,[Applause]
127:07,indication is it's against Atlanta
127:16,this is a tie game
127:21,for two
127:29,he's trying to get a jump on him but he
127:32,goes too fast they get the two-point
127:34,conversion
127:35,tie this thing up and don't ever count
127:38,Tom Brady out best ever best ever in my
127:44,book I said it this week regardless of
127:47,what happened tonight it's the best I've
127:50,seen
127:51,put on a show here in the last 30
127:54,minutes of this ballgame and decline
127:55,back in it you think now for the Atlanta
127:58,Falcons how costly the sack on Matt Ryan
128:03,[Applause]
128:05,tackle Jake Matthews knocks them out of
128:07,field goal range that would have made
128:10,this a two-possession ballgame 2500
128:13,points put up over the last 16 plus
128:16,minutes by New England
128:19,Tom Brady told his owner
128:21,we've seen multiple times in this game
128:24,when he was drafted in the sixth round
128:26,out of Michigan it's the best decision
128:29,that this organization has ever made
128:34,he took over on September 23rd
128:37,2001
128:39,Patriots were coming off of 5 and 11 C's
128:42,in the first year under Belichick and
128:44,Tom Brady after a hit on group let
128:46,Silvano Lewis in a ten to three laws
128:51,took over
128:53,Brady won his first start lost the
128:55,following week talked to the team said
128:58,we're one in three this isn't where we
128:59,want to be follow me and they end up
129:02,winning the Super Bowl as a 14 point
129:04,underdog against Kurt Warner Marshall
129:06,Faulk and the greatest show on turn
129:10,[Applause]
129:11,three more six Super Bowl 50
129:15,[Applause]
129:17,thing on the return for Mary Queens
129:24,the penalty for the offside was enforced
129:26,on the kickoff so the kickoff was from
129:30,the 40 and is Super Bowl 51
129:36,going to be the first overtime game
129:39,in Super Bowl history not at Matt Ryan
129:42,and this highest-scoring off
129:45,in the NFL
129:47,during 2016 has anything to say about
129:50,there's plenty of time with 52 seconds
129:52,left
129:56,at the same time Matt Ryan has to be
129:58,smart with what he's trying to do here
130:03,is
130:05,that's a new
130:08,survive the big hits no timeouts left
130:10,for Atlanta it's a 12-yard gain in a
130:13,first down out to the 23
130:21,extra men
130:24,that's my looper but a short game and a
130:27,clock continues to move Nina for
130:34,no clocking
130:40,[Applause]
130:43,eighteen seconds remain
130:45,I don't like the clock there I think if
130:46,you get them set get them lined up and
130:48,you get the play call a lot of times
130:50,these offenses these days they got one
130:52,word you get guys line up one word tells
130:54,everybody what they're doing you're able
130:56,to get a play off but like you said now
130:58,third down
131:02,with two timeouts a lot can happen in 18
131:05,seconds
131:15,on third and six just four men on the
131:18,rush Ryan guy
131:20,is incomplete
131:26,it ends up in the waiting arms of
131:29,Toronto our man but now it's fourth down
131:31,and here's the pressure
131:36,as flowers almost got home in time Ryan
131:40,really did not want to turn it loose
131:41,when he did but he was forced to because
131:43,of Trey flowers and knowing with the
131:45,clock and how little time was left got
131:47,to get a big chunk he takes a chance
131:51,imagine that they're gonna bring
131:53,everybody here try to make a play on
131:55,this pot
131:58,eleven seconds left in regulation
132:01,[Applause]
132:03,taken by New England
132:08,bill belichick
132:10,has seen his team put up 25 unanswered
132:13,points
132:15,to tie this game at 28 and even with the
132:19,missed extra point earlier they're able
132:21,to convert twice on two point tries
132:23,[Applause]
132:25,this is just shocking
132:32,you okay over there shock it others
132:36,alert yeah this police
132:42,time outs taken by New England here just
132:44,to make sure that the feet of Darren
132:48,Harmon did come down out of bounds and
132:51,he was out of bounds so
132:55,belcheck called that timeout to make
132:57,sure that the boots would have time to
132:58,maybe review it and we're in a booth
133:00,review as we're inside of two minutes
133:05,[Applause]
133:10,after review the ruling on the field is
133:13,confirmed it's an incomplete pass fourth
133:15,down
133:20,now to punt by bocher and what
133:23,once is obviously a good snap and Josh
133:26,Harris
133:29,and see what posture can do he will not
133:31,take his time
133:32,[Applause]
133:42,and fair catch by Edelman at the 35 and
133:46,there are three seconds left the end of
133:51,that play
133:52,[Applause]
133:54,six-time Pro Bowler Matthew Slater got
133:56,dropped to the turf
133:59,no penalty flag and Julio Jones is going
134:02,to come in and he'll be one of the deep
134:03,man
134:06,as we'll see what Tom Brady and the
134:07,Patriots want to do do they want to
134:09,heave it hope for a penalty get a shot
134:11,out of
134:12,or just be content with the first
134:15,overtime game in Super Bowl history 250
134:19,of these things to find an overtime game
134:23,sure seems like we're headed
134:26,into extra time you think about the
134:30,Falcons I mean it you say shocking
134:31,disbelief all felt all those words in
134:34,them and that's what the Falcons you've
134:35,got to be thinking over there they got
134:36,him
134:39,Brady
134:40,[Applause]
134:43,it's Dion Lewis with just a little
134:45,excitement before the end of regulation
134:49,this don't the Dion Lewis is okay
134:52,down hard on the turf at his own bench
134:55,and maybe the answer that question is no
134:59,yeah booth since he went to the ground
135:03,watch how he hits the turf
135:07,stuck his leg into the ground
135:10,down as hard as he did
135:13,[Applause]
135:14,right there looks like a lower-body
135:18,I'll say it again alkanes lit this game
135:21,21 to nothing at the beginning as they
135:24,made their way through the early parts
135:27,of this game 21 to 3 at the half the
135:30,biggest lead was 25 points at 28 to 3
135:33,with under two and a half minutes left
135:35,in the third quarter and the Patriots
135:40,and tied it to touchdowns into two-point
135:43,conversions at work
135:45,[Applause]
135:46,in an overtime period that will continue
135:49,until the winter is determined it is
135:50,sudden-death unless the first team to
135:52,possess kicks a field goal in which case
135:54,the other team will have an offer
135:56,every team gets three Steve gets three
135:59,timeouts we basically begin a new game
136:01,as far as timing goes and all the replay
136:03,challenges will be initiated by the
136:05,replay official in the booth
136:07,this is heads this is tails
136:10,New England gets to call the toss it
136:12,they have called heads
136:16,it is heads
136:17,[Music]
136:29,we go into overtime Super Bowl 51 will
136:34,keep the party rolling in Houston 2828
136:39,[Music]
136:41,two head coaches who are involved in the
136:43,first-ever overtime game
136:46,in Super Bowl history damn Quinn in his
136:48,second year Bill Belichick in his 17th
136:51,with New England
136:55,[Applause]
136:59,watch her to kick it away
137:02,[Applause]
137:03,[Music]
137:04,[Applause]
137:08,Rainie we'll start at the 25 and again a
137:11,touchdown the game is over
137:15,experience the game like never before
137:18,from every angle key play on that drive
137:23,was the throw to Danny Amanda
137:31,and the touchdown
137:35,it was James white Danny Amendola the
137:38,two-point conversion and we're tied at
137:40,28 yeah this is a Falcons defense at
137:42,they're reelin this second half when you
137:44,look at what the Patriots have done
137:45,offensively they scored the last four
137:47,times they hated the ball
137:48,[Applause]
137:56,trying to tiptoe beyond Jones on the
137:58,stop white just turned 25 fourth round
138:03,pick out of Wisconsin two years ago he's
138:06,had a big game sure has been
138:11,the Bradys
138:14,go-to-guy here in this ballgame their
138:16,team catches 113 yards
138:21,one huge touchdown
138:25,granny in this fourth quarter
138:26,[Applause]
138:37,on the reception
138:39,one of the best in the game for Tom
138:41,Brady you called it you got to lay this
138:43,ball out on the sideline Amendola again
138:46,with the speed out Brian Poole and
138:48,coverage and Brady lays it out perfectly
138:52,balls just dropped right in 14 yard
138:56,completion and at first end at their own
138:58,45 mile blink
138:59,[Applause]
139:17,chris hogan has had a quiet game but a
139:19,big catch for 18 and time in the pocket
139:22,for tom brady you're going to see chris
139:24,hogan at the end of this as he works
139:25,back through the ball he's able to work
139:29,back through to the quarterback and make
139:31,a play with Jalen Collins then in
139:34,coverage but
139:36,Tom Brady on the last two throws has had
139:38,a clean pocket he's delivered perfect
139:40,balls
139:40,[Applause]
139:56,perfect play by the wookie Deon Jones
139:59,and if Tom Brady doesn't use his best
140:02,fastball that's a dangerous pass out
140:06,there to white who was waiting for it
140:08,from Brady tried that a couple times and
140:10,then the Falcons have been aggressive on
140:12,that quick throw James waiting out with
140:17,14 catches that's a new Super Bowl
140:18,record a loss of three second and 13
140:32,masses
140:34,Julian Edelman
140:38,first down at the 25 to see this
140:41,offensive line there they're doing a
140:44,good job right now of giving a clean
140:46,pocket inside for Brady with no pressure
