time,transcript
84:12,LOWING THAT SOME AFTER THAT FIRST HALF.
84:13,FIRST HALF. THE SPEED OF DENVER'S DEFENSE
84:15,THE SPEED OF DENVER'S DEFENSE OVERWHELMING CAM NEWTON.
84:16,OVERWHELMING CAM NEWTON. JIM: SECOND AND 10 AND DOWN THE
84:19,"JIM: SECOND AND 10 AND DOWN THE MIDDLE, HE'S GOT GINN, WHO'S GOT"
84:21,"MIDDLE, HE'S GOT GINN, WHO'S GOT SPEED!"
84:22,SPEED! AND HE IS OUT OF BOUNDS AT THE
84:23,AND HE IS OUT OF BOUNDS AT THE 35 OF THE BRONCOS.
84:26,35 OF THE BRONCOS. TED GINN WITH HIS FIRST CATCH OF
84:27,"TED GINN WITH HIS FIRST CATCH OF THE NIGHT AND IT'S A BIG ONE,"
84:30,"THE NIGHT AND IT'S A BIG ONE, FOR 45 YARDS."
84:31,FOR 45 YARDS. LONGEST PLAY OF THE GAME.
84:34,"LONGEST PLAY OF THE GAME. PHIL: UP TOP, COMING DOWN ACROSS"
84:36,"PHIL: UP TOP, COMING DOWN ACROSS AND LOOK AT THE TIME."
84:38,"AND LOOK AT THE TIME. THEY KEPT AN EXTRA BLOCKER IN,"
84:40,"THEY KEPT AN EXTRA BLOCKER IN, ALLOWING CAM NEWTON TO STEP BACK"
84:42,ALLOWING CAM NEWTON TO STEP BACK A LITTLE BIT AND GATHER HIMSELF
84:43,A LITTLE BIT AND GATHER HIMSELF AND REALLY THROW A STRIKE RIGHT
84:45,AND REALLY THROW A STRIKE RIGHT DOWN THE MIDDLE OF THE FIELD.
84:48,"DOWN THE MIDDLE OF THE FIELD. JIM: GINN, WHO PLAYED IN THE"
84:50,"JIM: GINN, WHO PLAYED IN THE SUPER BOWL THREE YEARS AGO DOWN"
84:52,SUPER BOWL THREE YEARS AGO DOWN IN NEW ORLEANS FOR THE 49ERS AND
84:53,IN NEW ORLEANS FOR THE 49ERS AND WAS THE LAST TO HANDLE THE BALL
84:55,WAS THE LAST TO HANDLE THE BALL IN THAT GAME ON A FREE KICK AS
84:58,IN THAT GAME ON A FREE KICK AS THE RAVENS ENDED UP TACKLING
85:00,"THE RAVENS ENDED UP TACKLING HIM, PUSHING HIM OUT OF BOUNDS"
85:02,"HIM, PUSHING HIM OUT OF BOUNDS AND WINNING SUPER BOWL XLVII."
85:03,AND WINNING SUPER BOWL XLVII. TWO TIGHT ENDS IN FOR NEWTON AND
85:05,TWO TIGHT ENDS IN FOR NEWTON AND OUT OF TRAFFIC BUT THEN THERE'S
85:07,OUT OF TRAFFIC BUT THEN THERE'S WARE WAITING FOR HIM AND THE
85:09,WARE WAITING FOR HIM AND THE PASS IS INCOMPLETE.
85:10,PASS IS INCOMPLETE. HE WAS OUT OF THE POCKET.
85:12,HE WAS OUT OF THE POCKET. NOT SURE THAT PASS GOT TO THE
85:14,NOT SURE THAT PASS GOT TO THE LINE OF SCRIMMAGE.
85:15,LINE OF SCRIMMAGE. PHIL: IT WAS RIGHT ACROSS THE
85:18,"PHIL: IT WAS RIGHT ACROSS THE MARKER, IT LOOKED LIKE."
85:21,"MARKER, IT LOOKED LIKE. TOP OF THE SCREEN, VON MILLER"
85:24,"TOP OF THE SCREEN, VON MILLER FORCES HIM UP AND CAM NEWTON"
85:26,FORCES HIM UP AND CAM NEWTON STRONG ENOUGH JUST TO HANG IN
85:29,STRONG ENOUGH JUST TO HANG IN THERE TO THROW THE FOOTBALL AND
85:30,THERE TO THROW THE FOOTBALL AND GET IT OUT OF BOUNDS.
85:33,GET IT OUT OF BOUNDS. AND THAT'S BEEN THE PROBLEM.
85:35,"AND THAT'S BEEN THE PROBLEM. THAT BIG COMPLETION TO TED GINN,"
85:37,"THAT BIG COMPLETION TO TED GINN, WE SAW AN EXTRA BLOCKER IN THERE"
85:40,WE SAW AN EXTRA BLOCKER IN THERE HELPING THE OFFENSIVE LINE OUT.
85:41,HELPING THE OFFENSIVE LINE OUT. THAT'S WHAT THEY NEED TO DO.
85:42,THAT'S WHAT THEY NEED TO DO. GET A TIGHT END OR RUNNING BACK
85:44,GET A TIGHT END OR RUNNING BACK IN THERE TO HELP THIS OFFENSIVE
85:46,IN THERE TO HELP THIS OFFENSIVE LINE OUT.
85:47,LINE OUT. JIM: WHITTAKER AND HE'S ABLE TO
85:49,JIM: WHITTAKER AND HE'S ABLE TO GET A QUICK BURST.
85:52,"GET A QUICK BURST. RUNNING BEHIND TOLBERT, WITH A"
85:55,"RUNNING BEHIND TOLBERT, WITH A FLAG OUT."
86:03,FLAG OUT. HE RAN IT FOR NINE OR 10.
86:08,HE RAN IT FOR NINE OR 10. I ALWAYS WONDER IN THESE
86:12,I ALWAYS WONDER IN THESE SECOND-HALF STARTS FOR TEAMS.
86:13,SECOND-HALF STARTS FOR TEAMS. THEY'RE ACCUSTOMED TO THE
86:15,THEY'RE ACCUSTOMED TO THE 13-MINUTE HALFTIME.
86:17,13-MINUTE HALFTIME. ADJUSTING TO THAT LONG BREAK.
86:20,"ADJUSTING TO THAT LONG BREAK. REFEREE: AFTER THE PLAY,"
86:21,"REFEREE: AFTER THE PLAY, PERSONAL FOUL, UNNECESSARY"
86:24,"PERSONAL FOUL, UNNECESSARY ROUGHNESS, OFFENSE, NUMBER 70."
86:26,"ROUGHNESS, OFFENSE, NUMBER 70. A 15-YARD PENALTY AT THE END OF"
86:29,A 15-YARD PENALTY AT THE END OF THE RUN.
86:31,THE RUN. FIRST AND 10 FROM THAT SPOT.
86:35,FIRST AND 10 FROM THAT SPOT. JIM: CALLED ON TRAI TURNER.
86:36,"JIM: CALLED ON TRAI TURNER. PHIL: TO ANSWER YOUR QUESTION,"
86:39,"PHIL: TO ANSWER YOUR QUESTION, FIRST OFF, TRAI TURNER ALWAYS"
86:41,"FIRST OFF, TRAI TURNER ALWAYS PLAYS TO THE WHISTLE."
86:43,"PLAYS TO THE WHISTLE. BUT THE EXTRA TIME AT HALFTIME,"
86:45,"BUT THE EXTRA TIME AT HALFTIME, JIM, THE ADRENALINE THAT YOU"
86:47,"JIM, THE ADRENALINE THAT YOU HAVE DURING THE SUPER BOWL, THE"
86:49,"HAVE DURING THE SUPER BOWL, THE EMOTIONS, THE ENERGY, ALL THAT,"
86:51,"EMOTIONS, THE ENERGY, ALL THAT, YOU ALMOST NEED EXTRA TIME TO"
86:52,YOU ALMOST NEED EXTRA TIME TO REST AND GET READY.
86:55,REST AND GET READY. JIM: THERE'S THE PUSH ON ANTONIO
86:57,JIM: THERE'S THE PUSH ON ANTONIO SMITH BY TURNER.
86:59,SMITH BY TURNER. BUT IT'S A FIRST DOWN.
87:01,BUT IT'S A FIRST DOWN. IT'S A FIRST AND 10 AT THE 40.
87:08,IT'S A FIRST AND 10 AT THE 40. TOLBERT.
87:09,TOLBERT. FOR ONE.
87:10,FOR ONE. LET'S GET THE PANTHER HALFTIME
87:13,LET'S GET THE PANTHER HALFTIME REPORT.
87:14,"REPORT. WHAT YOU HEARD FROM THEM, EVAN?"
87:17,"WHAT YOU HEARD FROM THEM, EVAN? EVAN: YOU MENTIONED THAT"
87:18,EVAN: YOU MENTIONED THAT EXTENDED HALFTIME.
87:20,EXTENDED HALFTIME. THE PANTHERS DID NOT CHANGE
87:22,THE PANTHERS DID NOT CHANGE THEIR ROUTINE AT ALL FROM THE
87:24,THEIR ROUTINE AT ALL FROM THE REGULAR SEASON IN TERMS OF
87:26,REGULAR SEASON IN TERMS OF HALFTIME.
87:27,"HALFTIME. CAM NEWTON, WE SAW HIM UNDER"
87:30,"CAM NEWTON, WE SAW HIM UNDER DURESS IN THE FIRST HALF."
87:32,DURESS IN THE FIRST HALF. HE DID NOT RECEIVE ANY EXTRA
87:33,HE DID NOT RECEIVE ANY EXTRA TREATMENT OR I.V.'S AT HALFTIME.
87:35,TREATMENT OR I.V.'S AT HALFTIME. GUYS?
87:36,GUYS? PHIL: THAT'S INTERESTING.
87:38,"PHIL: THAT'S INTERESTING. GOOD JOB, EVAN."
87:40,"GOOD JOB, EVAN. ALSO, IT'S COOLED OFF QUITE A"
87:42,"ALSO, IT'S COOLED OFF QUITE A BIT FROM THE START OF THE GAME,"
87:44,"BIT FROM THE START OF THE GAME, TOO, SO THAT'S GOING TO HELP THE"
87:45,"TOO, SO THAT'S GOING TO HELP THE PLAYERS IN THIS SITUATION."
87:46,PLAYERS IN THIS SITUATION. JIM: SECOND AND 9.
87:50,"JIM: SECOND AND 9. SLANT, COMPLETE."
87:51,"SLANT, COMPLETE. AND AGAIN IT'S TED DIN -- GINN."
87:56,AND AGAIN IT'S TED DIN -- GINN. AND HE'S TO THE 25 AND A PICKUP
87:57,AND HE'S TO THE 25 AND A PICKUP OF 14.
87:58,OF 14. PHIL: WIN AT THE LINE OF
88:01,PHIL: WIN AT THE LINE OF SCRIMMAGE AS A WIDE RECEIVER.
88:03,SCRIMMAGE AS A WIDE RECEIVER. WATCH TED GINN.
88:05,"WATCH TED GINN. GOOD JOB USING HIS HANDS, GETS"
88:10,"GOOD JOB USING HIS HANDS, GETS TALIB'S HANDS AWAY FROM HIM."
88:12,TALIB'S HANDS AWAY FROM HIM. GINN WAS ON A MISSION ALL YEAR
88:15,GINN WAS ON A MISSION ALL YEAR LONG TO SHOW EVERYBODY HE CAN BE
88:17,LONG TO SHOW EVERYBODY HE CAN BE A FULL-TIME STARTING WIDE
88:19,A FULL-TIME STARTING WIDE RECEIVER.
88:20,RECEIVER. HE'S COME THROUGH WITH MANY
88:22,HE'S COME THROUGH WITH MANY TOUCHDOWNS AND YOU HAVE TO HONOR
88:24,TOUCHDOWNS AND YOU HAVE TO HONOR THAT SPEED.
88:25,THAT SPEED. JIM: MADE ALL KINDS OF PLAYS IN
88:27,JIM: MADE ALL KINDS OF PLAYS IN THE N.F.C. TITLE GAME AGAINST
88:28,THE N.F.C. TITLE GAME AGAINST ARIZONA.
88:29,ARIZONA. NOT JUST CATCHING THE FOOTBALL.
88:31,NOT JUST CATCHING THE FOOTBALL. NEWTON.
88:32,NEWTON. HE'S GOT BRONCOS ON HIM RIGHT
88:34,"HE'S GOT BRONCOS ON HIM RIGHT AWAY AND THE BALL RULED DOWN,"
88:36,"AWAY AND THE BALL RULED DOWN, EVEN THOUGH IT WAS RECOVERED BY"
88:37,EVEN THOUGH IT WAS RECOVERED BY MICHAEL OHER.
88:39,MICHAEL OHER. GOING TO BE A LOSS OF ONE AND
88:41,GOING TO BE A LOSS OF ONE AND LET'S GET THE BRONCOS' HALFTIME
88:43,LET'S GET THE BRONCOS' HALFTIME REPORT FROM TRACY.
88:45,REPORT FROM TRACY. TRACY: GARY KUBIAK NOT SURPRISED
88:48,TRACY: GARY KUBIAK NOT SURPRISED THIS GAME IS GOING THIS WAY BUT
88:50,THIS GAME IS GOING THIS WAY BUT HE SAID OFFENSIVELY THEY NEED TO
88:52,HE SAID OFFENSIVELY THEY NEED TO DO A BETTER JOB ON SECOND AND
88:53,DO A BETTER JOB ON SECOND AND SHORT.
88:55,"SHORT. AS FOR THE LONGER HALFTIME, HE"
88:57,"AS FOR THE LONGER HALFTIME, HE SAID THEY FOLLOWED THEIR NORMAL"
88:58,SAID THEY FOLLOWED THEIR NORMAL ROUTINE AND GAVE THEIR PLAYERS A
89:00,ROUTINE AND GAVE THEIR PLAYERS A LITTLE EXTRA REST.
89:02,LITTLE EXTRA REST. HE SAID WE HAVE 30 MORE MINUTES.
89:04,HE SAID WE HAVE 30 MORE MINUTES. LET'S KEEP IT GOING.
89:06,LET'S KEEP IT GOING. WE'VE BEEN IN GAMES LIKE THIS
89:07,WE'VE BEEN IN GAMES LIKE THIS ALL YEAR.
89:09,ALL YEAR. JIM: THEY'VE WON 11 GAMES BILL
89:11,"JIM: THEY'VE WON 11 GAMES BILL CERTAINLY POINTS OR LESS, AN ALL"
89:13,"CERTAINLY POINTS OR LESS, AN ALL -- ALL-TIME RECORD."
89:17,-- ALL-TIME RECORD. AND THAT WAS INCOMPLETE.
89:19,AND THAT WAS INCOMPLETE. THAT WAS COTCHERY WITH VON
89:21,THAT WAS COTCHERY WITH VON MILLER COVERING AND ABLE TO GET
89:23,MILLER COVERING AND ABLE TO GET IT OUT OF HIS HANDS.
89:24,IT OUT OF HIS HANDS. PHIL: OUT AND UP.
89:26,PHIL: OUT AND UP. WATCH IT.
89:27,WATCH IT. HOW ABOUT THAT?
89:28,"HOW ABOUT THAT? VON MILLER, THE PASS RUSHER"
89:31,"VON MILLER, THE PASS RUSHER TAKING A WIDE RECEIVER DOWN THE"
89:33,TAKING A WIDE RECEIVER DOWN THE FIELD.
89:33,FIELD. AND CAROLINA SHOWING NEW
89:35,AND CAROLINA SHOWING NEW WRINKLES IN THE SECOND HALF.
89:37,WRINKLES IN THE SECOND HALF. WE SAW THE LONG COMPLETION TO
89:38,WE SAW THE LONG COMPLETION TO TED GINN.
89:39,"TED GINN. THE EXTRA PASS PROTECTION, THE"
89:40,"THE EXTRA PASS PROTECTION, THE QUICK THROW TO TED GINN AND THAT"
89:43,QUICK THROW TO TED GINN AND THAT WHEEL ROUTE SO THAT'S HELPED
89:45,WHEEL ROUTE SO THAT'S HELPED THIS OFFENSE GET DOWN THE FIELD
89:46,THIS OFFENSE GET DOWN THE FIELD SO FAR.
89:47,SO FAR. JIM: THIRD AND 11 FROM THE 26.
89:51,JIM: THIRD AND 11 FROM THE 26. HERE COMES THE BLITZ.
89:52,HERE COMES THE BLITZ. THEY PICK IT UP.
89:55,THEY PICK IT UP. AND A FLAG AGAIN IS DOWN.
90:05,AND A FLAG AGAIN IS DOWN. THAT WAS INTENDED FOR OLSEN WITH
90:07,THAT WAS INTENDED FOR OLSEN WITH HARRIS ON THE COVERAGE BUT I SAW
90:11,HARRIS ON THE COVERAGE BUT I SAW BRADLEY ROBY WITH HIS ARMS UP
90:13,BRADLEY ROBY WITH HIS ARMS UP LIKE WHAT DID I DO?
90:20,LIKE WHAT DID I DO? REFEREE: THERE IS NO FOUL FOR
90:22,REFEREE: THERE IS NO FOUL FOR THE DEFENSIVE HOLD ON THE PLAY.
90:23,THE DEFENSIVE HOLD ON THE PLAY. THE RULING ON THE FIELD IS AN
90:26,THE RULING ON THE FIELD IS AN INCOMPLETE PASS.
90:27,INCOMPLETE PASS. BRINGS UP FOURTH DOWN.
90:29,BRINGS UP FOURTH DOWN. JIM: SO THAT'S GOING TO BRING ON
90:32,JIM: SO THAT'S GOING TO BRING ON GRAHAM GANO.
90:35,GRAHAM GANO. AND CAM'S LOOKING AROUND LIKE
90:37,AND CAM'S LOOKING AROUND LIKE HOW CAN THAT BE?
90:41,HOW CAN THAT BE? GOING TO BE A 44-YARD FIELD GOAL
90:46,"GOING TO BE A 44-YARD FIELD GOAL ATTEMPT FOR GANO, WHO WAS 30-36"
90:49,"ATTEMPT FOR GANO, WHO WAS 30-36 IN THE REGULAR SEASON, PERFECT"
90:50,"IN THE REGULAR SEASON, PERFECT IN THE POSTSEASON."
90:56,IN THE POSTSEASON. NORTMAN TO HOLD.
90:58,NORTMAN TO HOLD. JANSEN TO SNAP IT.
91:01,JANSEN TO SNAP IT. 44 YARDS.
91:04,44 YARDS. AND GANO.
91:06,AND GANO. HIS KICK -- OH!
91:08,HIS KICK -- OH! IT HITS THE UPRIGHT AND BOUNCES
91:11,IT HITS THE UPRIGHT AND BOUNCES AWAY.
91:11,AWAY. NO GOOD.
91:17,"NO GOOD. JOE DECAMILLIS, THE SPECIAL"
91:19,"JOE DECAMILLIS, THE SPECIAL TEAMS COACH FOR THE BRONCOS."
91:20,TEAMS COACH FOR THE BRONCOS. FIST IN THE AIR.
91:32,THE BRONCOS
91:35,THE BRONCOS [CAPTIONING FUNDED BY CBS SPORTS
91:36,[CAPTIONING FUNDED BY CBS SPORTS DIVISION]
91:37,[CAPTIONING PERFORMED BY THE
91:39,"[CAPTIONING PERFORMED BY THE NATIONAL CAPTIONING INSTITUTE,"
91:40,"NATIONAL CAPTIONING INSTITUTE, WHICH IS RESPONSIBLE FOR ITS"
91:42,WHICH IS RESPONSIBLE FOR ITS CAPTION CONTENT AND ACCURACY.
91:43,CAPTION CONTENT AND ACCURACY. VISIT NCICAP.ORG]
91:44,VISIT NCICAP.ORG] JIM: GRAHAM GANO'S KICK HITS IF
91:46,JIM: GRAHAM GANO'S KICK HITS IF UPRIGHT 44 YARDS OUT AND THE
91:47,UPRIGHT 44 YARDS OUT AND THE PANTHERS THOUGHT TALIB HAD
91:48,PANTHERS THOUGHT TALIB HAD JUMPED EARLY.
91:49,JUMPED EARLY. THEY WERE FURIOUS DURING THAT
91:50,THEY WERE FURIOUS DURING THAT BREAK.
91:51,BREAK. NO FLAG.
91:54,NO FLAG. MANNING.
91:55,"MANNING. HE HAS SANDERS, TO THE 41 OF"
91:59,"HE HAS SANDERS, TO THE 41 OF CAROLINA."
92:02,CAROLINA. GAIN OF 25 AND THAT'S THE
92:04,GAIN OF 25 AND THAT'S THE BIGGEST PASS PLAY OF THE GAME
92:06,BIGGEST PASS PLAY OF THE GAME FOR MANNING.
92:07,FOR MANNING. FAVRE THIS IS THE MATCHUP I
92:09,"FAVRE THIS IS THE MATCHUP I LIKE, FIND EMMANUEL SANDERS DOWN"
92:10,"LIKE, FIND EMMANUEL SANDERS DOWN THE FIELD."
92:11,THE FIELD. LOOK AT THE BLITZ.
92:14,LOOK AT THE BLITZ. ROMAN HARPER WAS COMING TOO
92:15,ROMAN HARPER WAS COMING TOO LATE.
92:16,"LATE. MANNING SAW THE OPEN HOLE, MADE"
92:17,"MANNING SAW THE OPEN HOLE, MADE THE GOOD THROW."
92:19,THE GOOD THROW. JIM: THEY HAVE ONE FIRST DOWN IN
92:21,JIM: THEY HAVE ONE FIRST DOWN IN THE LAST 31 MINUTES.
92:23,THE LAST 31 MINUTES. OF GAME TIME BEFORE THEY GOT
92:25,OF GAME TIME BEFORE THEY GOT THAT ONE TO SANDERS.
92:26,THAT ONE TO SANDERS. THAT'S A GAIN OF TWO FOR
92:29,THAT'S A GAIN OF TWO FOR ANDERSON.
92:30,ANDERSON. SO THAT'S THE FIFTH FIRST DOWN
92:32,SO THAT'S THE FIFTH FIRST DOWN OF THE GAME.
92:33,"OF THE GAME. PHIL: YOU KNOW, YOU HAVE"
92:35,"PHIL: YOU KNOW, YOU HAVE DEMARYIUS THOMAS, WHO THEY'VE"
92:37,"DEMARYIUS THOMAS, WHO THEY'VE THROWN THE FOOTBALL AT WITH JOSH"
92:40,THROWN THE FOOTBALL AT WITH JOSH NORMAN AND COACH COWHER TALKED
92:42,"NORMAN AND COACH COWHER TALKED ABOUT IT AT HALFTIME, LOOK AT"
92:45,"ABOUT IT AT HALFTIME, LOOK AT EMMANUEL SANDERS."
92:46,"EMMANUEL SANDERS. JIM: SECOND AND 8, AGAIN IT'S"
92:47,"JIM: SECOND AND 8, AGAIN IT'S SANDERS."
92:49,SANDERS. ZIGGING AND ZAGGING AND INSIDE
92:50,ZIGGING AND ZAGGING AND INSIDE 20 TO THE 17.
92:51,20 TO THE 17. THE FIRST PLAYER OF THE FIELD IN
92:54,THE FIRST PLAYER OF THE FIELD IN WARM-UPS TODAY.
92:55,WARM-UPS TODAY. OUT THERE ALONE WAS EMMANUEL
92:58,OUT THERE ALONE WAS EMMANUEL SANDERS.
92:59,SANDERS. HE'S GOT ANOTHER 22.
93:00,HE'S GOT ANOTHER 22. PHIL: IT WAS A BLITZ UP INSIDE.
93:02,"PHIL: IT WAS A BLITZ UP INSIDE. BOTH GUYS, HERE THEY GO AND IT"
93:05,"BOTH GUYS, HERE THEY GO AND IT IS PICKED UP BY DENVER."
93:06,IS PICKED UP BY DENVER. THEY'RE READY FOR IT.
93:08,THEY'RE READY FOR IT. I'M SURE AT DENVER THEY TALKED
93:10,I'M SURE AT DENVER THEY TALKED ABOUT THAT ONE MORE TIME.
93:11,ABOUT THAT ONE MORE TIME. THEY WORKED ON IT ALL WEEK.
93:14,THEY WORKED ON IT ALL WEEK. AS A RESULT -- RESULT IN THE A
93:15,AS A RESULT -- RESULT IN THE A BIG PLAY FOR PEYTON MANNING AND
93:19,BIG PLAY FOR PEYTON MANNING AND EMMANUEL SANDERS.
93:20,EMMANUEL SANDERS. JIM: THIRD TIME IF THE GAME
93:21,JIM: THIRD TIME IF THE GAME THEY'VE BEEN INSIDE THE 20.
93:23,"THEY'VE BEEN INSIDE THE 20. PHIL: YOU KNOW WHAT JIM, THIS IS"
93:25,"PHIL: YOU KNOW WHAT JIM, THIS IS LIKE THE START OF THE GAME."
93:26,"LIKE THE START OF THE GAME. A COUPLE OF BLITZES, PEYTON"
93:29,"A COUPLE OF BLITZES, PEYTON MANNING MAKING THROWS DOWN THE"
93:31,MANNING MAKING THROWS DOWN THE FIELD.
93:31,FIELD. REFEREE: NEUTRAL ZONE
93:33,"REFEREE: NEUTRAL ZONE INFRACTION, DEFENSE, NUMBER 95."
93:36,"INFRACTION, DEFENSE, NUMBER 95. FIVE-YARD PENALTY, FIRST DOWN."
93:39,"FIVE-YARD PENALTY, FIRST DOWN. JIM: LET'S HEAR FROMY -- FROM"
93:43,JIM: LET'S HEAR FROMY -- FROM JAY ABOUT THE MISSED FIELD GOAL.
93:46,JAY ABOUT THE MISSED FIELD GOAL. JAY: IT'S SIMILAR TO A GOLFER.
93:48,"JAY: IT'S SIMILAR TO A GOLFER. WHEN YOU COME UP EARLY, HE TOLD"
93:50,"WHEN YOU COME UP EARLY, HE TOLD ME EARLY THE KEY FOR HIM WAS TO"
93:52,ME EARLY THE KEY FOR HIM WAS TO KEEP HIS HEAD DOWN.
93:53,KEEP HIS HEAD DOWN. HE DIDN'T DO THAT ON THAT PLAY.
93:55,HE DIDN'T DO THAT ON THAT PLAY. JIM: ANDERSON STACKED UP AT THE
93:59,JIM: ANDERSON STACKED UP AT THE LINE OF SCRIMMAGE.
94:00,LINE OF SCRIMMAGE. ANDERSON NOW WITH 10 CARRY --
94:03,ANDERSON NOW WITH 10 CARRY -- CARRIES ON THE NIGHT FOR 60
94:04,CARRIES ON THE NIGHT FOR 60 YARDS.
94:05,YARDS. PHIL: THE BRONCOS STARTED FAST.
94:07,"PHIL: THE BRONCOS STARTED FAST. WE SAW THE OPENING DRIVE, WENT"
94:09,"WE SAW THE OPENING DRIVE, WENT DOWN AND KICKED THE FIELD GOAL."
94:11,DOWN AND KICKED THE FIELD GOAL. SAME THING HERE.
94:12,"SAME THING HERE. SOME NEW IDEAS, FIXED SOME OF"
94:15,"SOME NEW IDEAS, FIXED SOME OF THEIR PROBLEMS AT HALFTIME,"
94:16,"THEIR PROBLEMS AT HALFTIME, ESPECIALLY BLITZ PICKUP."
94:18,ESPECIALLY BLITZ PICKUP. REALLY GOOD JOB BY GARY KUBIAK
94:21,REALLY GOOD JOB BY GARY KUBIAK AND PEYTON MANNING.
94:24,AND PEYTON MANNING. JIM: IT'S A SECOND AND 5 FROM
94:27,JIM: IT'S A SECOND AND 5 FROM THE 12.
94:31,THE 12. BACK OF THE END ZONE AND OVER
94:33,BACK OF THE END ZONE AND OVER THE HEAD OF THOMAS.
94:38,THE HEAD OF THOMAS. CORTLAND FINNEGAN WAS BACK THERE
94:41,CORTLAND FINNEGAN WAS BACK THERE DEFENDING.
94:43,DEFENDING. PHIL: ONE OF PEYTON MANNING'S
94:46,PHIL: ONE OF PEYTON MANNING'S FAVORITE PLAYS OF THE YEARS.
94:47,FAVORITE PLAYS OF THE YEARS. WE SAW IT IN THE CHAMPIONSHIP
94:50,WE SAW IT IN THE CHAMPIONSHIP GAME TWO WEEKS AGO.
94:54,GAME TWO WEEKS AGO. TRYING TO HIT OWEN DANIELS TWO
94:55,TRYING TO HIT OWEN DANIELS TWO WEEKS AGO.
94:56,"WEEKS AGO. THIS TIME WITH DEMARYIUS THOMAS,"
94:59,"THIS TIME WITH DEMARYIUS THOMAS, THE DEFENSE WAS ALL OVER HIM."
95:02,THE DEFENSE WAS ALL OVER HIM. JIM: THOMAS WITH ONE CATCH FOR
95:03,JIM: THOMAS WITH ONE CATCH FOR EIGHT YARDS.
95:05,EIGHT YARDS. THE BRONCOS CONVERTED THEIR
95:07,THE BRONCOS CONVERTED THEIR FIRST THIRD DOWN ATTEMPT OF THE
95:08,FIRST THIRD DOWN ATTEMPT OF THE GAME.
95:10,GAME. THEY MISSED ON THEIR NEXT SEVEN.
95:13,THEY MISSED ON THEIR NEXT SEVEN. THIRD AND 5.
95:15,THIRD AND 5. THROWS IT SANDERS' WAY AND IT IS
95:19,THROWS IT SANDERS' WAY AND IT IS BATTED IN THE AIR INCOMPLETE.
95:21,"BATTED IN THE AIR INCOMPLETE. SO ONCE AGAIN, ANOTHER DRIVE"
95:23,"SO ONCE AGAIN, ANOTHER DRIVE BREAKS DOWN INSIDE 20 BUT"
95:26,BREAKS DOWN INSIDE 20 BUT THEY'LL BRING OUT MCMAHON WITH
95:27,THEY'LL BRING OUT MCMAHON WITH US A CHANCE TO MAKE IT A
95:29,US A CHANCE TO MAKE IT A TWO-SCORE GAME.
95:30,TWO-SCORE GAME. PHIL: WATCH SANDERS COMING
95:33,PHIL: WATCH SANDERS COMING UNDERNEATH.
95:34,UNDERNEATH. LOOK HOW FAST THEY RECOVER.
95:35,LOOK HOW FAST THEY RECOVER. NICE PLAY BY MCBRIDE.
95:37,NICE PLAY BY MCBRIDE. GETS IN THERE AND KNOCKS IT
95:39,GETS IN THERE AND KNOCKS IT LOOSE.
95:42,LOOSE. FINNEGAN ON THE INITIAL
95:44,FINNEGAN ON THE INITIAL COVERAGE.
95:46,COVERAGE. JIM: THIS IS A 30-YARDER FOR
95:49,JIM: THIS IS A 30-YARDER FOR MCMANUS AND HE REMAINS PERFECT
95:51,MCMANUS AND HE REMAINS PERFECT IN THE POSTSEASON.
95:53,IN THE POSTSEASON. 10-10 IN THE PLAYOFFS.
96:00,10-10 IN THE PLAYOFFS. IT BEGAN WITH THE MISS ON ONE
96:03,IT BEGAN WITH THE MISS ON ONE SIDE.
96:04,SIDE. A COUPLE OF INCOMPLETIONS TO
96:07,A COUPLE OF INCOMPLETIONS TO EMMANUEL SANDERS GOT THEM DOWN
96:08,EMMANUEL SANDERS GOT THEM DOWN DEEP AND A
96:16,DEEP AND A JIM: SUPER BOWL 50 ON CBS IS
96:18,JIM: SUPER BOWL 50 ON CBS IS SPONSORED BY --
96:37,"JIM: THE FOOTBALL, THE GAME"
96:41,"JIM: THE FOOTBALL, THE GAME BALLS MADE BACK IN THE WILSON"
96:43,BALLS MADE BACK IN THE WILSON SPORTING GOODS PLANT IN OHIO.
96:44,SPORTING GOODS PLANT IN OHIO. THEY TRY TO CIRCULATE A NEW BALL
96:47,THEY TRY TO CIRCULATE A NEW BALL IN FOR EVERY PLAY.
96:48,IN FOR EVERY PLAY. THEY CAN'T DO IT DURING THE
96:50,THEY CAN'T DO IT DURING THE HURRY-UP BUT THEY HAVE OVER 100
96:54,HURRY-UP BUT THEY HAVE OVER 100 COMMEMORATIVE BALLS THAT ARE IN
96:56,COMMEMORATIVE BALLS THAT ARE IN PLAY IN SUPER BOWL 50.
96:58,PLAY IN SUPER BOWL 50. SO WEBB TAKES A KNEE.
96:59,SO WEBB TAKES A KNEE. THE PANTHERS ARE COMING BACK OUT
97:02,THE PANTHERS ARE COMING BACK OUT TRYING TO GET THIS OFFENSE SOME
97:04,"TRYING TO GET THIS OFFENSE SOME ANSWERS, DOWN 16-7."
97:10,JIM: TONIGHT'S NEXT GEN STATS
97:13,"JIM: TONIGHT'S NEXT GEN STATS ARE PRESENTED BY MERCEDES-BENZ,"
97:15,"ARE PRESENTED BY MERCEDES-BENZ, THE BEST OR NOTHING."
97:18,"THE BEST OR NOTHING. THE PANTHERS BREAK HUDDLE, COME"
