time,transcript
35:54,PAUL McCARTNEY.
35:56,"NOW, FROM THE 30."
35:58,"THEY START THIS DRIVE, DO THE"
35:59,"SEAHAWKS, WITH LYNCH."
36:00,AND LYNCH WITH SOME TOUGH
36:02,RUNNING.
36:02,ALWAYS TOUGH RUNNING FROM
36:04,MARSHAWN.
36:05,UP TO THE 35-YARD LINE.
36:07,GAIN OF 5.
36:09,MATT PATRICIA IS THE DEFENSIVE
36:11,COORDINATOR.
36:12,HE'S DONE A GREAT JOB.
36:13,AND ONE OF THESE GUYS -- ONE OF
36:15,THESE GUYS WHO MAYBE NEXT YEAR
36:17,WILL BE IN LINE TO BE
36:19,INTERVIEWED FOR A HEAD-COACHING
36:21,SPOT.
36:21, SO MANY OF THESE RUNS OF
36:23,"MARSHAWN LYNCH, WHEN THEY START"
36:25,"LEFT, THEY GO BACK RIGHT."
36:26,AND THE PATRIOTS ARE KIND OF
36:28,CRASHING IN FROM THAT SIDE AND
36:30,TRYING TO TAKE AWAY THAT
36:32,"CUTBACK LANE, AND IT'S BEEN"
36:34,WORKING PRETTY WELL SO FAR.
36:35, SEE WHAT HAPPENS HERE.
36:37,"THIS TIME, STRAIGHT AHEAD."
36:38,BUT JUST BACKS HIS WAY FOR AN
36:40,"EXTRA YARD, YARD AND A HALF TO"
36:42,SET UP A THIRD DOWN AND SHORT.
36:50," DONT'A HIGHTOWER, RIGHT HERE,"
36:53,THE BIG GUY IN THE MIDDLE.
36:56,JUST GOING TO TRY TO COME IN
36:57,"THERE, AND THEY'RE JUST TRYING"
36:59,TO OCCUPY EVERY SINGLE LANE THAT
37:01,THERE IS.
37:02,JUST DON'T ALLOW THAT BIG GUY TO
37:04,"GET STARTED, BECAUSE WHEN HE"
37:05,"STARTS WITH THOSE JUMP CUTS,"
37:07,"HIGHTOWER, JAMIE COLLINS, NONE"
37:09,OF THEM ARE GONNA GET HIM.
37:10," THIRD DOWN, A YARD AND A"
37:11,HALF.
37:13,AND A WHISTLE HERE.
37:14,WE'VE HAD A PENALTY-FREE GAME.
37:16,"WE HAD ONE PENALTY, AND IT WAS"
37:17,DECLINED.
37:18,BILL VINOVICH WILL FINALLY
37:19,TAKE THE MIKE.
37:20, FALSE START.
37:22,"OFFENSE, NUMBER 82."
37:23,5-YARD PENALTY.
37:24,STILL SECOND DOWN.
37:26, SO A THIRD AND 1 BECOMES A
37:28,THIRD AND 6.
37:29,"THAT'S LUKE WILLSON, 82, THE"
37:31,TIGHT END.
37:34,THAT'S THE SECOND-LONGEST INTO A
37:36,GAME WITHOUT A COMPLETION.
37:37,"NEW ENGLAND IN SUPER BOWL XX,"
37:38,GOING ALL THE WAY BACK.
37:41,THAT WAS AGAINST THE '85 BEARS.
37:45,THEY GOT THEIR FIRST COMPLETION
37:46,WITH FIVE MINUTES TO GO IN THE
37:48,HALF.
37:50,"WE HAVE 5:44 HERE, BUT A THIRD"
37:52,DOWN AND 6 NOW.
37:55,FROM THE 34-YARD LINE.
37:57,TO THE OUTSIDE.
37:58,CAUGHT.
37:59,CAN HE GET THE FIRST DOWN?
38:00,"WELL, WE'LL SEE WHERE THEY SPOT"
38:01,IT.
38:02,THEY'RE GOING TO GIVE HIM A
38:03,"PRETTY GOOD SPOT HERE, AS"
38:04,BROWNER IS ABLE TO TACKLE
38:05,KEARSE.
38:06,AND THEY'RE GOING TO SPOT IT
38:08,"RIGHT AT THE 40, AND THAT WILL"
38:10,BE A FIRST DOWN.
38:13, AND DESPERATELY NEEDED.
38:14,"HERE AT THE TOP OF THE SCREEN,"
38:16,GOING AGAINST BRANDON BROWNER --
38:17,"OF COURSE, FORMER MEMBER OF THE"
38:19,LEGION OF BOOM.
38:20,DOES HE GET THAT THING TURNED
38:21,OVER?
38:21,I THINK HE DOES.
38:22,PRETTY GOOD SPOT THERE.
38:24,AND THAT WAS A BIG ONE.
38:25,"YOU GET THE PENALTY, YOU GET"
38:26,KNOCKED BACK FROM A THIRD AND
38:28,"1, AND FINALLY RUSSELL WILSON"
38:29,STEPS UP AND MAKES A PLAY.
38:31, SO KEARSE CATCHES WILSON'S
38:35,FIRST COMPLETION.
38:37,AND NOW LYNCH TO THE 45.
38:38,YOU LOOK AT THESE SEATTLE
38:40,"RECEIVERS, CRIS, IT'S A"
38:42,FUNNY GROUP.
38:42,THEY DON'T GET A LOT OF
38:44,HEADLINES.
38:45,NONE OF THEM WERE DRAFTED.
38:46,NONE.
38:47,"REMEMBER LAST YEAR, THEY HAD"
38:48,GOLDEN TATE.
38:49,HE WENT TO DETROIT.
38:50,THEY HAD PERCY HARVIN.
38:51,THEY THOUGHT HE WOULD BE A STAR
38:52,"THIS YEAR FOR THEM, AND THEN HE"
38:54,"RAN HIS WAY OUT OF SEATTLE, AND"
38:55,THEY TRADED HIM TO THE
38:57,NEW YORK JETS.
38:57,"PAUL RICHARDSON, A ROOKIE, GOT"
38:59,HURT.
38:59,SO ALL FIVE OF THE GUYS WHO ARE
39:01,RECEIVERS ARE FREE AGENTS.
39:03, AND THEY GET UPSET WHEN
39:05,ANYBODY SAYS NEGATIVE THINGS
39:07,ABOUT THEM.
39:08,BUT HERE'S THEIR MOMENT.
39:09,THIS IS WHEN THEY'RE GONNA HAVE
39:10,TO WIN THE GAME.
39:11,"AND LUKE WILLSON NEEDS TO HELP,"
39:12,AS WELL.
39:15, THE FAKE.
39:16,"WILSON, WHO HAS GOT A GREAT ARM."
39:18,"DOWNFIELD, TURNING AND MAKING"
39:20,THE CATCH!
39:21,TWISTING AND TURNING IS
39:22,CHRIS MATTHEWS.
39:25,ANOTHER OF THOSE FREE AGENTS.
39:27,A GUY WHO HAS PLAYED VERY LITTLE
39:29,"OFFENSE THIS YEAR, BUT THE GUY"
39:31,WHO RECOVERED THAT ONSIDE KICK
39:32,THAT WAS SO HUGE IN THE NFC
39:34,CHAMPIONSHIP GAME.
39:36," AND HE'S A BIG GUY, AL."
39:37,REMEMBER WATCHING IN PRACTICE
39:39,"THE OTHER DAY, HOW GREAT"
39:40,RUSSELL WILSON WAS AT THROWING
39:42,THE DEEP BALL?
39:43,FINALLY NOW HE GETS ONE
39:44,"COMPLETION, THEY TAKE A SHOT --"
39:46,AND NOW THE SUBSTITUTION IS
39:48,HAPPENING AND THE REFEREES ARE
39:49,HOLDING UP PLAY SO THEY CAN'T
39:51,GET THAT QUICK SNAP.
39:52, THEY RACE TO THE LINE.
39:54,HERE'S LYNCH.
39:55,AND LYNCH TAKES THE BALL TO THE
39:57,"7 AS THE CROWD CHANTS ""BEAST"" --"
39:59,AT LEAST THE SEATTLE PORTION.
40:00,ANOTHER LOOK AT THE CATCH BY
40:02,"CHRIS MATTHEWS, WHO DID NOT"
40:04,CATCH A PASS THIS SEASON.
40:06, LOOK AT THAT.
40:07,HOW ABOUT THAT ONE?
40:08,"ARRINGTON ALL OVER HIM, IN"
40:09,PERFECT COVERAGE.
40:11,BUT THE ONE THING I LOVE
40:12,WATCHING WITH RUSSELL WILSON --
40:14,NOT ONLY DOES HE THROW THE DEEP
40:16,"BALL WELL, BUT HE THROWS THEM"
40:17,HIGH.
40:18,HE HAS ENOUGH STRENGTH IN HIS
40:19,"ARM TO GET IT UP HIGH SO A BIG,"
40:22,TALL RECEIVER LIKE MATTHEWS CAN
40:24,GO UP AND GET IT.
40:26, TUKUAFU IS NOW IN THE GAME AT
40:28,FULLBACK TO PROVIDE LEVERAGE FOR
40:30,LYNCH.
40:30,HERE GOES LYNCH TO THE LEFT
40:32,SIDE.
40:33,HE GETS IT DOWN TO THE 2-YARD
40:35,LINE.
40:35,CHANDLER JONES MAKES THE TACKLE.
40:37,IT WILL BE THIRD DOWN AND A LONG
40:38,YARD.
40:40," I TELL YOU WHAT,"
40:41,CHANDLER JONES JUST TOOK THE
40:42,HELMET RIGHT OFF OF
40:43,JAMES CARPENTER ON THAT ONE.
40:44,THERE IS SOME FIGHTS GOING ON
40:46,INSIDE IN THIS FOOTBALL GAME.
40:48,THIS IS JUST MAN ON MAN.
40:50,HERE WE GO RIGHT HERE.
40:53,"I MEAN, THIS IS UP AND DOWN THE"
40:55,LINE.
40:55,YOU CAN ALMOST PICK OUT ANY
40:56,BATTLE YOU WANT TO SEE.
40:57,"HIGHTOWER, JAMIE COLLINS,"
40:59,CHANDLER JONES.
41:00,IT'S LIKE THAT ALL THE WAY UP
41:01,AND DOWN THIS LINE.
41:04, THIRD AND 2 FROM THE 3.
41:09,WILSON.
41:11,TO LYNCH.
41:12,TOUCHDOWN!
41:18,"MARSHAWN LYNCH, WHO LED THE"
41:21,LEAGUE IN TOUCHDOWNS THIS SEASON
41:24,WITH 17.
41:25,13 ON THE GROUND.
41:26,IT'S ALL SET UP BY THE PASS TO
41:28,MATTHEWS.
41:28,AND WE'RE AN EXTRA POINT AWAY
41:30,FROM A TIE GAME.
41:31, ONCE YOU GET VINCE WILFORK
41:33,CONTAINED -- THEY GET THE
41:34,"DOUBLE-TEAM ON HIM, AND THEN"
41:36,WE'VE SEEN IT SO MANY TIMES --
41:38,"MARSHAWN LYNCH, YOU GIVE HIM A"
41:40,LITTLE SPACE.
41:41,"THEY HIT THE BIG PASS, AND NOW"
41:42,THE RUNNING GAME FINALLY OPENS
41:44,UP.
41:44,"AND SEATTLE, AFTER DOING"
41:46,"NOTHING, ANSWERS IN A BIG WAY."
41:48, YOU GOT A LITTLE BRAWL.
41:50,HELMETS FLYING OFF ON JUST ABOUT
41:51,EVERY PLAY.
41:52, WE GOT A SUPER BOWL GOING
41:53,NOW.
41:54, YEP.
41:56," AND JUST LIKE GREEN BAY, YOU"
41:57,"WONDER, DOES IT COME BACK TO"
41:59,"HAUNT THEM IN SOME WAY, NOT"
42:01,BEING ABLE TO CONVERT EARLY IN
42:02,THIS GAME?
42:03, MM-HMM.
42:04,"MEANWHILE, DONT'A HIGHTOWER GOT"
42:05,"HURT, AND HE'S BEING ASSISTED"
42:07,OFF THE FIELD.
42:08,"THERE'S THE LINEBACKER, RIGHT"
42:09,THERE.
42:10,BACK TO THE BENCH HE GOES.
42:14,"2:16 LEFT IN A VERY, VERY FAST"
42:18,FIRST HALF.
42:19,A LOT OF THAT HAS TO DO WITH THE
42:21,FACT WE'VE HAD ONLY ONE
42:22,ACCEPTED PENALTY.
42:24,AND ONE DECLINED PENALTY.
42:26," WELL, IF YOU'RE A PATRIOTS"
42:28,"FAN, DONT'A HIGHTOWER COULD NOT"
42:30,BE MORE SIGNIFICANT IN THIS
42:32,FOOTBALL GAME BECAUSE OF
42:34,MARSHAWN LYNCH.
42:37, HIGHTOWER BATTLING A
42:38,SHOULDER INJURY FOR MUCH OF THE
42:40,SEASON.
42:41,"THAT WAS A 70-YARD, 8-PLAY"
42:44,DRIVE.
42:45,"SIX RUSHES, TWO PASSES."
42:48,EXTRA POINT BY HAUSCHKA IS GOOD.
42:51,LOOKING DOWN THROUGH THE HOLE IN
42:54,"THE ROOF, THE RETRACTABLE ROOF."
42:56,THEY GROW THE GRASS OUTSIDE AND
42:58,THEN WHEEL IT IN.
43:00,THE GRASS IS GROWN IN ALABAMA.
43:02,BUNCH OF TRUCKS BROUGHT IT IN.
43:03, HOME OF?
43:04, HERE YOU GO -- HOME OF
43:06,KEN STABLER.
43:07,"FOLEY, ALABAMA."
43:08, THERE YOU GO.
43:10, DOWN BY THE GULF.
43:14,"SO, SO MUCH MADE ABOUT THE"
43:16,FOOTBALLS AND WHERE THEY'D BE
43:18,AND UNDER LOCK AND KEY.
43:19,AND THEY'VE BEEN WELL TAKEN CARE
43:21,OF.
43:21,THERE THEY ARE.
43:22,ALL OF THEM 12.5 TO 13.5 POUNDS.
43:24,"CRIS, I WAS THINKING, YOU KNEW"
43:26,NEIL ARMSTRONG -- NOT SINCE
43:27,ARMSTRONG STEPPED ON THE MOON
43:28,HAVE MORE ASTROPHYSICISTS BEEN
43:30,INTERVIEWED ON TELEVISION THAN
43:31,THIS WEEK.
43:32, [ LAUGHS ]
43:33, I THINK WE KNOW ALL WE EVER
43:34,NEED TO KNOW ABOUT POUNDS PER
43:36,SQUARE INCH.
43:36," I TELL YOU, THAT WAS AN"
43:38,INTERESTING DAY WITH THE
43:39,"PATRIOTS THIS WEEK, THOUGH,"
43:40,WASN'T IT?
43:41," OH, YEAH."
43:41, I COULD NOT HAVE BEEN MORE
43:43,DIRECT WITH MY QUESTIONING OF
43:46,"BILL BELICHICK, TOM BRADY,"
43:47,ROBERT KRAFT.
43:48,THEY ALL ABSOLUTELY DENIED ANY
43:50,"KNOWLEDGE, ANY INVOLVEMENT, ANY"
43:53,"POSSIBILITY, ANYTHING THEY SAID"
43:55,COULD HAVE LED TO INTENTIONALLY
43:57,DEFLATING THOSE BALLS.
43:58, YOU SAW ROBERT AND
43:59,JONATHAN KRAFT.
44:00,INVESTIGATION IS ONGOING.
44:04,BOB KRAFT PUT ALL OF HIS CHIPS
44:05,ON THE TABLE WHEN HE SAID HE
44:07,WANTED AN APOLOGY FROM THE
44:08,LEAGUE WHEN THEY FOUND OUT
44:09,THERE WAS NOTHING THERE.
44:11,"MEANWHILE, AMENDOLA, BEFORE HE"
44:12,"STEPS OUT OF BOUNDS, PICKS UP"
44:13,THE FIRST DOWN AT THE 31-YARD
44:15,LINE.
44:16,SO IT ALL STARTED -- YOU ALL
44:19,KNOW IT.
44:19,"I MEAN, UNLESS YOU WERE, I DON'T"
44:22,"KNOW, SOMEPLACE, SOME OTHER"
44:24,"PLANET, BUT THE DEFLATED"
44:25,FOOTBALLS WHICH THEY DISCOVERED
44:28,AT HALFTIME IN THE INDIANAPOLIS
44:30,"GAME, AND ALL OF THE WACKINESS"
44:32,AND CRAZINESS THAT LED UP TO
44:34,TONIGHT.
44:35,QUARTERBACK COMPARISON.
44:36,WEIRD NUMBERS.
44:37,BRADY WITH A LOT OF SHORT STUFF.
44:39,AND THEN THE ONE PASS TO LaFELL
44:41,GOT THEM INTO THE END ZONE.
44:42,AND THEN WILSON DID NOT COMPLETE
44:44,A PASS UNTIL THAT LAST DRIVE.
44:46,HAD THE 6-YARDER TO KEARSE AND
44:47,THEN THE 44-YARDER TO MATTHEWS.
44:49,"JUST TWO COMPLETIONS, BUT THAT"
44:51,SET UP LYNCH TO GET INTO THE END
44:53,ZONE.
44:53,"THUS AT THE 2-MINUTE WARNING,"
44:55,WE ARE KNOTTED AT 7.
44:58, THIS IS WHEN THE PATRIOTS ARE
44:59,AT THEIR BEST.
45:00,THEY LED THE NFL WITH 66 POINTS
45:02,IN THE FINAL 2 MINUTES OF THE
45:04,FIRST HALF.
45:05,LET'S SEE WHAT THEY CAN DO HERE.
45:07, AND THEY HAVE ALL OF THEIR
45:09,TIME-OUTS.
45:10,STARTING THE DRIVE FROM THE
45:11,31-YARD LINE.
45:12,BEGIN ON THE GROUND.
45:14,BLOUNT.
45:15,AVOIDING TACKLERS.
45:16,FIGHTING HIS WAY FOR A FIRST
45:19,DOWN.
45:20,GETS TO THE 41-YARD LINE.
45:22,SEE WHERE THEY'RE GOING TO MARK
45:23,"IT, THOUGH."
45:23,THEY'RE GOING TO MARK IT A
45:24,LITTLE BIT SHORT.
45:25,INCHES SHORT.
45:27,SECOND AND INCHES.
45:28, THEY'VE BEEN STARTING A LOT
45:30,OF THESE DRIVES WITH
45:31,CAMERON FLEMING IN AT TIGHT END.
45:32,THAT TIME THEY RAN RIGHT BEHIND
45:34,HIM.
45:35,GREAT DRIVE START.
45:38, SECOND AND INCHES.
45:40,BRADY FLIPS IT QUICKLY.
45:42,THAT CONVERTS.
45:43,VEREEN GETS TAKEN DOWN.
45:44,"BOBBY WAGNER, THE LINEBACKER,"
45:46,COVERING HIM ON THE OUTSIDE.
45:47,FIRST DOWN.
45:48, THAT'S WHAT THEY'VE BEEN
45:50,DOING.
45:51,THEY'VE BEEN TAKING VEREEN RIGHT
45:53,OUT OF THE BACKFIELD AND THEN
45:54,WORKING HIM WIDE AND CREATING
45:56,"SOME SPACE INSIDE, SO THAT TIME"
45:58,THEY FINALLY THROW IT TO HIM.
46:09, TICKING DOWN TO A MINUTE.
46:13,BRADY.
46:14,GOOD PROTECTION.
46:15,DEEP ON THE OUTSIDE.
46:16,AND OVER THE HEAD -- AND
46:18,INCOMPLETE -- OF DANNY AMENDOLA.
46:20,BYRON MAXWELL COVERING.
46:21,SECOND AND 10 FOR THE PATRIOTS.
46:25,"PATRIOTS, 66 POINTS IN THE FINAL"
46:31,2 MINUTES OF THE FIRST HALF.
46:33," AL, YOU WANT TO KNOW WHY"
46:35,GRONKOWSKI HASN'T BEEN MUCH OF
46:36,A FACTOR -- WE'RE STARTING TO
46:38,SEE SOME OF THESE LURK COVERAGES
46:40,WHERE KAM CHANCELLOR NOW IS
46:42,WALKING DOWN INTO THE MIDDLE OF
46:43,THE FIELD WITH REALLY NO
46:45,RESPONSIBILITY -- NUMBER 31.
46:47,AND SO IF GRONKOWSKI COMES ON
46:48,"ONE OF THOSE CROSSING ROUTES,"
46:50,HE'S RIGHT THERE TO PICK IT UP.
46:54, THE DEFENSE CROWDING THE
46:56,"LINE, AS SHERMAN'S GOING TO GO"
46:58,"TO THE OUTSIDE, MIRRORING"
46:59,"EDELMAN, WHO GETS IT, AND THEN"
47:01,HE'S JUST TRIPPED UP AFTER A
47:03,SHORT GAIN.
47:05,YOU HAD EDELMAN GOING ACROSS THE
47:07,FORMATION AND SHERMAN FOLLOWING
47:09,HIM.
47:09," THE OLD JET SWEEP, RIGHT?"
47:11,"YOU JUST TURN AROUND, AND IT'S"
47:12,RIGHT THERE.
47:13,"AND THEN BRUCE IRVIN, AS"
47:14,"ATHLETIC AS HE IS, HE JUST CAN'T"
47:16,REACT TO IT THAT QUICKLY.
47:17,NICE TO HAVE SOMEBODY LIKE A
47:19,JULIAN EDELMAN ON YOUR TEAM THAT
47:21,CAN DO SO MANY THINGS.
47:22,"OF COURSE, ONE OF THE BIG PLAYS"
47:25,OF THIS PLAYOFF RUN WAS HIS
47:27,TOUCHDOWN PASS ON THAT DOUBLE
47:29,PASS TO DANNY AMENDOLA.
47:33, IN THE GAME AGAINST
47:34,"BALTIMORE, WHERE THEY ERASED TWO"
47:36,14-POINT DEFICITS.
47:37,THIRD AND 3.
47:38,OH!
47:38,AND JUMPING ACROSS -- AND THEY
47:40,WHISTLE IT DEAD BECAUSE HE
47:42,COULD HAVE GONE UNABATED TO THE
47:43,QUARTERBACK -- WAS CLIFF AVRIL.
47:45,SO HE'S OFFSIDE.
47:47,AND THAT IS A FREE FIRST DOWN.
47:52," NEUTRAL-ZONE INFRACTION,"
47:53,"DEFENSE, NUMBER 56."
47:55,5-YARD PENALTY.
47:57,STILL THIRD DOWN.
47:59, IT JUST DOESN'T GET WORSE
48:01,THAN THAT.
48:01,WHEN YOU'RE IN A THIRD AND LESS
48:03,"THAN 5, EVERYBODY ON THAT"
48:05,DEFENSIVE LINE SHOULD BE
48:06,"YELLING, ""DON'T JUMP, DON'T"
48:08,"JUMP, DON'T JUMP!"""
48:09,"AND THEN IT'S THE VETERAN,"
48:10,"CLIFF AVRIL, WHO WAS SO BIG, I"
48:12,"THOUGHT, IN THE GAME AGAINST"
48:13,PEYTON MANNING LAST YEAR BUT
48:15,REALLY HAS BEEN A NONFACTOR SO
48:16,FAR HERE.
48:17, SEAHAWKS WERE THE MOST
48:18,PENALIZED TEAM IN THE LEAGUE
48:20,THIS SEASON.
48:22,AND THEIR OPPONENTS DREW FEWER
48:23,PENALTIES.
48:24,IT WAS LIKE A 2-TO-1 RATIO FOR
48:26,"THE SEAHAWKS THIS YEAR, THEIR"
48:28,PENALTIES AGAINST THE
48:30,OPPOSITION.
48:31,COSTLY ONE THERE.
48:32,THE BALL AT THE 44.
48:33,FIRST DOWN.
48:41,BRADY.
48:43,"LOW THROW, BUT CAUGHT."
48:45,OFF THE SHOE TOPS OF
48:47,"SHANE VEREEN, WHO GETS THE BALL"
48:49,TO THE 26-YARD LINE.
48:52,NEW ENGLAND WITH ALL OF ITS
48:53,"TIME-OUTS, AND THEY WILL ELECT"
48:55,TO USE THEIR FIRST RIGHT HERE.
48:59," THERE WE GO, OUT OF THE"
49:01,BACKFIELD.
49:01,"AGAIN, CLEAR THE SPACE, CLEAR"
49:03,THE ZONE.
49:04,ONE-ON-ONE ROUTE.
49:05,JUST LET THEM GO TO WORK.
49:06,THEY'RE DROPPING DOWN
49:07,EARL THOMAS THAT TIME IN THE
49:09,"MIDDLE OF THE FIELD, BUT HE JUST"
49:11,COULDN'T QUITE GET THERE.
49:12,YOU'RE GOING TO WIN THAT BATTLE
49:14,AGAINST A LINEBACKER LIKE
49:16,"BOBBY WAGNER, BUT EARL THOMAS"
49:18,KIND OF GOT PICKED OFF AND MIGHT
49:20,HAVE BEEN ABLE TO GET THERE.
49:22, COMING UP ON THE TOYOTA
49:23,"HALFTIME REPORT, THE GUYS WILL"
49:25,"BREAK DOWN THE FIRST HALF, TELL"
49:26,YOU WHAT EACH TEAM NEEDS TO DO
49:28,IN THE SECOND HALF.
49:29,TWO COACHES WHO CERTAINLY KNOW
49:32,HOW TO MAKE ADJUSTMENTS.
49:34,COMING UP ON THE TOYOTA
49:36,HALFTIME.
49:37,BILL BELICHICK.
49:38,HE'S WON MORE POSTSEASON GAMES
49:40,THAN ANY COACH IN HISTORY.
49:41,21
49:43,20 OF THOSE WITH THE PATRIOTS.
49:44,YOU FORGET HE WON ONE OF THOSE
49:45,WITH THE CLEVELAND BROWNS.
49:48,COACHED THERE FOR FIVE YEARS AND
49:51,WENT TO NEW ENGLAND IN 2000.
49:53,YOU GOT GRONKOWSKI MATCHED UP
49:55,WITH SHERMAN AT THE BOTTOM OF
49:57,THE SCREEN.
50:00,AND THE PASS IS FLIPPED TO THE
50:02,OUTSIDE FOR A SHORT GAIN.
50:03,VEREEN GETS SHOVED OUT OF
50:04,BOUNDS.
50:06,AND IT WILL BE SECOND DOWN.
50:09," YOU KNOW, ONE OF THE PROBLEMS"
50:11,"IS, IF THEY KEEP GOING TO THESE"
50:13,"QUICK PLAYS, YOU HAVE THE"
50:15,"OPTION, IF YOU'RE SEATTLE, TO"
50:16,MAYBE BRING IN SOME EXTRA
50:18,"CORNERS, BUT BECAUSE OF THE"
50:19,"INJURY TO JEREMY LANE, REALLY,"
50:21,IT'S THAROLD SIMON -- THEY'RE
50:23,ALL OUT THERE ON THE FIELD
50:24,ALREADY.
50:25,SO OPTIONS LIMITED.
50:26,SO RIGHT NOW THE PATRIOTS
50:27,"SAYING, ""WE'RE GOING TO STAY"
50:29,WITH THIS SPREAD-OUT LOOK AND
50:30,ALL THESE RECEIVERS BECAUSE WE
50:32,LIKE THE DEFENSIVE BACKS ON THE
50:34,"FIELD RIGHT NOW THAT THEY HAVE."""
50:35," MEANWHILE, YOU HAVE"
50:36,SHERMAN -- YOU CAN SEE HIM.
50:37,HE'S IN THE SLOT.
50:40,AND BRADY'S GOING TO THROW DEEP
50:42,DOWN THE RIGHT SIDE FOR
50:43,GRONKOWSKI.
50:44,AND A TOUCHDOWN!
50:53,AND THE EARTHQUAKE SPIKE.
50:56,"SEE, YOU'VE GOT THE LINEBACKER"
50:58,COVERING HIM.
50:59,AND GRONKOWSKI IS ABLE TO HAUL
51:02,IT IN.
51:02,K.J. WRIGHT COULDN'T HANG WITH
51:04,HIM.
51:04,22 YARDS FOR THE SCORE.
51:06," AL, IT'S AMAZING, IS THAT"
51:08,THE PATRIOTS KNEW COMING INTO
51:10,THIS GAME THAT IF K.J. WRIGHT
51:12,"WALKED OUT, HE WAS GONNA BE"
51:14,ABOUT 8 YARDS OFF AND WAY
51:16,"INSIDE, AND THAT SIGNALED MAN"
51:18,COVERAGE.
51:19,IT ALWAYS SIGNALS MAN COVERAGE
51:20,WHEN THEY'RE IN THERE.
51:22,THERE WAS NO DOUBT AT THE SNAP
51:23,OF THE BALL WHERE THAT ONE WAS
51:25,GOING.
51:25,"GRONKOWSKI AGAINST K.J. WRIGHT,"
51:28,A MISMATCH.
51:29,"CHANCELLOR, MAYBE."
51:31,THAT ONE WON'T WORK.
51:34, 1:45 -- THEY WENT 80 YARDS IN
51:35,EIGHT PLAYS.
51:37,GOSTKOWSKI FOR THE EXTRA POINT.
51:40,"WELL, THAT WOULD FIGURE."
51:41,MOST CAREER T.D. PASSES IN A
51:43,SUPER BOWL -- JOE MONTANA AND
51:45,TOM BRADY EACH WITH 11.
51:48,TWO TONIGHT FOR TOM.
51:53," HAD THE ONE MISTAKE EARLY,"
51:55,AND SINCE THEN HAS BEEN RAZOR
51:57,"SHARP, HASN'T HE?"
51:58, MM-HMM.
51:58,"20 OF 27, 177."
52:00,"A LOT OF SHORT STUFF, BUT TWICE"
52:02,HE'S GONE LONG AND IT'S PAID OFF
52:06,FOR HIM.
52:06,LaFELL AND GRONKOWSKI.
52:10, AMAZING THAT THE BIG
52:12,INTERCEPTION BY JEREMY LANE
52:14,COULD HAVE ACTUALLY TURNED THE
52:16,GAME IN FAVOR OF THE PATRIOTS.
52:19,"HE GOES OUT, AND ALL OF A"
52:21,SUDDEN THEY DON'T SEEM TO BE
52:22,QUITE THE COVERAGE TEAM.
52:24, GREAT POINT.
52:25,LOSE A GUY LIKE THAT.
52:29,TRY TO WORK AROUND IT.
52:31,AND NOW THIS WILL BE OUT OF THE
52:33,BACK OF THE END ZONE.
52:35,"SO WITH 31 SECONDS, THEY HAVE"
52:36,ALL OF THEIR TIME-OUTS -- NOT
52:37,THAT THEY'LL BE ABLE TO GET THEM
52:38,"IN WITH 31 SECONDS, BUT LET'S"
52:39,SEE IF WILSON CAN GET THEM INTO
52:41,FIELD-GOAL RANGE.
52:43, NATE SOLDER RIGHT THERE.
52:45,HANDLED THE SPIN MOVE PRETTY
52:46,MUCH.
52:47,"AND THEN ON THE OTHER SIDE,"
52:49,SEBASTIAN VOLLMER GOING AGAINST
52:51,MICHAEL BENNETT.
52:52,BUT THE BALL IS OUT OF THERE SO
52:54,"QUICKLY, HE KNEW PRESNAP ALL HE"
52:56,WAS GOING TO DO WAS LOOK OFF THE
52:58,SAFETY.
52:58,IT WAS SO EASY TO READ THE
53:00,COVERAGE.
53:00,AND THE ONE THING ABOUT THE
53:02,"SEAHAWKS IS, THEY DON'T CHANGE."
53:04,THEY NEVER CHANGE.
53:05,YOU KNOW WHICH COVERAGE THEY'RE
53:07,"IN, AND I DON'T THINK THEY CARE."
53:08, ROBERT TURBIN NOW IN THE
53:10,GAME.
53:11,WILSON.
53:13,HE'S GONNA GIVE IT TO TURBIN.
53:15,AND TURBIN'S GONNA GET FREE AND
53:17,TAKE IT OUT TO THE 39.
53:19,IT'S A 19-YARD GAIN.
53:21,SEATTLE WILL TAKE A TIME-OUT
53:23,HERE.
53:23,"MEANWHILE, BACK TO THE LAST"
53:25,"DRIVE, CRIS, HOW BIG WAS THE"
53:26,JUMPING OFFSIDE OF CLIFF AVRIL?
53:28,THAT WAS A THIRD DOWN AND 3 AT
53:29,THAT POINT.
53:30," YEAH, I MEAN, YOU DON'T KNOW."
53:32,"I MEAN, IS IT POSSIBLE THAT THEY"
53:33,WOULD HAVE PICKED IT UP ANYWAY?
53:35,POSSIBLY.
53:36,BUT ONE THING YOU DO NOT WANT TO
53:38,DO IS MAKE ANYTHING TOO EASY ON
53:40,TOM BRADY.
53:41," SO, TOM BRADY, 20 OF 27"
53:44,AFTER THE WACKIEST TWO WEEKS OF
53:47,HIS CAREER.
53:52,37
53:54,WE ALL KNOW THE STORY.
53:56,DRAFTED IN THE SIXTH ROUND.
53:58,HE WAS THE 199th PICK.
53:59,GOT A CHANCE TO START IN 2001
54:01,WHEN DREW BLEDSOE GOT HURT IN A
54:02,GAME AGAINST THE JETS.
54:04,THAT WAS BELICHICK'S SECOND
54:05,YEAR.
54:06,AND THE REST IS HISTORY.
